total_nacional_region,comuna_78,especie_9,total_numero_de_upa1011,total_superficie_cultivo_ha
Región del Biobío,Laja,Palma Chilena,0,0
Región del Biobío,Laja,Patagua,0,0
Región del Biobío,Laja,Pelu,0,0
Región del Biobío,Laja,Peumo,4,19.07
Región del Biobío,Laja,Picha-Picha,0,0
Región del Biobío,Laja,Pimiento,0,0
Región del Biobío,Laja,Pitra,0,0
Región del Biobío,Laja,Polizón,0,0
Región del Biobío,Laja,Queñoa,0,0
Región del Biobío,Laja,Queñoa de Altura,0,0
Región del Biobío,Laja,Queule,0,0
Región del Biobío,Laja,Quillay,45,475.934
Región del Biobío,Laja,Radal,0,0
Región del Biobío,Laja,Rarán,0,0
Región del Biobío,Laja,Raulí,1,13.5
Región del Biobío,Laja,Roble,3,1042.641586026856
Región del Biobío,Laja,Roble Blanco,0,0
Región del Biobío,Laja,Ruil,0,0
Región del Biobío,Laja,Sándalo,0,0
Región del Biobío,Laja,Sauce Amargo,0,0
Región del Biobío,Laja,Sauco,0,0
Región del Biobío,Laja,Tamarugo,0,0
Región del Biobío,Laja,Tara,0,0
Región del Biobío,Laja,Tayu,0,0
Región del Biobío,Laja,Tepa,0,0
Región del Biobío,Laja,Tiaca,0,0
Región del Biobío,Laja,Tineo,0,0
Región del Biobío,Laja,Trevo,0,0
Región del Biobío,Laja,Ulmo,0,0
Región del Biobío,Mulchén,Total,147,24339.51160116155
Región del Biobío,Mulchén,Sin clasificar,0,0
Región del Biobío,Mulchén,Alerce,0,0
Región del Biobío,Mulchén,Algarrobo,0,0
Región del Biobío,Mulchén,Algarrobo del Norte,0,0
Región del Biobío,Mulchén,Araucaria,0,0
Región del Biobío,Mulchén,Arrayán,5,29.5
Región del Biobío,Mulchén,Avellanillo,0,0
Región del Biobío,Mulchén,Avellano,1,2.8
Región del Biobío,Mulchén,Belloto del Norte,0,0
Región del Biobío,Mulchén,Belloto del Sur,0,0
Región del Biobío,Mulchén,Boldo,5,2.701
Región del Biobío,Mulchén,Canelo,1,8
Región del Biobío,Mulchén,Carbonillo o Carbón,0,0
Región del Biobío,Mulchén,Chañar,0,0
Región del Biobío,Mulchén,Ciprés de La Cordillera,1,6
Región del Biobío,Mulchén,Ciprés de Las Guaitecas,0,0
Región del Biobío,Mulchén,Coigüe,4,263.691000376932
Región del Biobío,Mulchén,Coigüe de Chiloé,0,0
Región del Biobío,Mulchén,Coigüe de Magallanes,0,0
Región del Biobío,Mulchén,Culén,0,0
Región del Biobío,Mulchén,Espino,0,0
Región del Biobío,Mulchén,Fuinque,0,0
Región del Biobío,Mulchén,Huala,0,0
Región del Biobío,Mulchén,Hualo,0,0
Región del Biobío,Mulchén,Huayún,0,0
Región del Biobío,Mulchén,Huella,0,0
Región del Biobío,Mulchén,Huingán,0,0
Región del Biobío,Mulchén,Laurel,3,0.93
Región del Biobío,Mulchén,Lenga,0,0
Región del Biobío,Mulchén,Leña Dura,0,0
Región del Biobío,Mulchén,Lingue,8,447.83
Región del Biobío,Mulchén,Lingue del Norte,0,0
Región del Biobío,Mulchén,Litre,1,1
Región del Biobío,Mulchén,Lleuque,0,0
Región del Biobío,Mulchén,Luma,0,0
Región del Biobío,Mulchén,Luma de Más Afuera,0,0
Región del Biobío,Mulchén,Maitén,1,20
Región del Biobío,Mulchén,Mañío de Hojas Cortas,0,0
Región del Biobío,Mulchén,Mañío de Hojas Largas,1,0.25
Región del Biobío,Mulchén,Mañío de Hojas Punzantes,0,0
Región del Biobío,Mulchén,Mardoño,0,0
Región del Biobío,Mulchén,Melí,0,0
Región del Biobío,Mulchén,Molle,0,0
Región del Biobío,Mulchén,Naranjillo,0,0
Región del Biobío,Mulchén,Notro,0,0
Región del Biobío,Mulchén,Ñirre,0,0
Región del Biobío,Mulchén,Olivillo,0,0
Región del Biobío,Mulchén,Palma Chilena,0,0
Región del Biobío,Mulchén,Patagua,0,0
Región del Biobío,Mulchén,Pelu,0,0
Región del Biobío,Mulchén,Peumo,12,276.47
Región del Biobío,Mulchén,Picha-Picha,0,0
Región del Biobío,Mulchén,Pimiento,0,0
Región del Biobío,Mulchén,Pitra,3,2.84
Región del Biobío,Mulchén,Polizón,0,0
Región del Biobío,Mulchén,Queñoa,0,0
Región del Biobío,Mulchén,Queñoa de Altura,0,0
Región del Biobío,Mulchén,Queule,0,0
Región del Biobío,Mulchén,Quillay,8,8.834
Región del Biobío,Mulchén,Radal,1,1
Región del Biobío,Mulchén,Rarán,0,0
Región del Biobío,Mulchén,Raulí,6,2098.7
Región del Biobío,Mulchén,Roble,90,21138.96560078461
Región del Biobío,Mulchén,Roble Blanco,0,0
Región del Biobío,Mulchén,Ruil,0,0
Región del Biobío,Mulchén,Sándalo,0,0
Región del Biobío,Mulchén,Sauce Amargo,1,30
Región del Biobío,Mulchén,Sauco,0,0
Región del Biobío,Mulchén,Tamarugo,0,0
Región del Biobío,Mulchén,Tara,0,0
Región del Biobío,Mulchén,Tayu,0,0
Región del Biobío,Mulchén,Tepa,0,0
Región del Biobío,Mulchén,Tiaca,0,0
Región del Biobío,Mulchén,Tineo,0,0
Región del Biobío,Mulchén,Trevo,0,0
Región del Biobío,Mulchén,Ulmo,0,0
Región del Biobío,Nacimiento,Total,291,9113.12331100855
Región del Biobío,Nacimiento,Sin clasificar,8,52.75
Región del Biobío,Nacimiento,Alerce,0,0
Región del Biobío,Nacimiento,Algarrobo,0,0
Región del Biobío,Nacimiento,Algarrobo del Norte,0,0
Región del Biobío,Nacimiento,Araucaria,0,0
Región del Biobío,Nacimiento,Arrayán,3,24.75
Región del Biobío,Nacimiento,Avellanillo,1,26.5
Región del Biobío,Nacimiento,Avellano,3,46.6
Región del Biobío,Nacimiento,Belloto del Norte,0,0
Región del Biobío,Nacimiento,Belloto del Sur,0,0
Región del Biobío,Nacimiento,Boldo,8,86.2
Región del Biobío,Nacimiento,Canelo,0,0
Región del Biobío,Nacimiento,Carbonillo o Carbón,0,0
Región del Biobío,Nacimiento,Chañar,0,0
Región del Biobío,Nacimiento,Ciprés de La Cordillera,0,0
Región del Biobío,Nacimiento,Ciprés de Las Guaitecas,0,0
Región del Biobío,Nacimiento,Coigüe,29,1471.47000111516
Región del Biobío,Nacimiento,Coigüe de Chiloé,0,0
Región del Biobío,Nacimiento,Coigüe de Magallanes,0,0
Región del Biobío,Nacimiento,Culén,0,0
Región del Biobío,Nacimiento,Espino,0,0
Región del Biobío,Nacimiento,Fuinque,0,0
Región del Biobío,Nacimiento,Huala,0,0
Región del Biobío,Nacimiento,Hualo,0,0
Región del Biobío,Nacimiento,Huayún,4,12.6
Región del Biobío,Nacimiento,Huella,5,64.5
Región del Biobío,Nacimiento,Huingán,0,0
Región del Biobío,Nacimiento,Laurel,0,0
Región del Biobío,Nacimiento,Lenga,0,0
Región del Biobío,Nacimiento,Leña Dura,0,0
Región del Biobío,Nacimiento,Lingue,1,2
Región del Biobío,Nacimiento,Lingue del Norte,0,0
Región del Biobío,Nacimiento,Litre,28,107.95
Región del Biobío,Nacimiento,Lleuque,0,0
Región del Biobío,Nacimiento,Luma,0,0
Región del Biobío,Nacimiento,Luma de Más Afuera,0,0
Región del Biobío,Nacimiento,Maitén,3,2.5
Región del Biobío,Nacimiento,Mañío de Hojas Cortas,0,0
Región del Biobío,Nacimiento,Mañío de Hojas Largas,0,0
Región del Biobío,Nacimiento,Mañío de Hojas Punzantes,0,0
Región del Biobío,Nacimiento,Mardoño,0,0
Región del Biobío,Nacimiento,Melí,0,0
Región del Biobío,Nacimiento,Molle,0,0
Región del Biobío,Nacimiento,Naranjillo,0,0
Región del Biobío,Nacimiento,Notro,0,0
Región del Biobío,Nacimiento,Ñirre,0,0
Región del Biobío,Nacimiento,Olivillo,0,0
Región del Biobío,Nacimiento,Palma Chilena,0,0
Región del Biobío,Nacimiento,Patagua,0,0
Región del Biobío,Nacimiento,Pelu,0,0
Región del Biobío,Nacimiento,Peumo,14,139.03
Región del Biobío,Nacimiento,Picha-Picha,0,0
Región del Biobío,Nacimiento,Pimiento,0,0
Región del Biobío,Nacimiento,Pitra,0,0
Región del Biobío,Nacimiento,Polizón,0,0
Región del Biobío,Nacimiento,Queñoa,0,0
Región del Biobío,Nacimiento,Queñoa de Altura,0,0
Región del Biobío,Nacimiento,Queule,0,0
Región del Biobío,Nacimiento,Quillay,0,0
Región del Biobío,Nacimiento,Radal,0,0
Región del Biobío,Nacimiento,Rarán,0,0
Región del Biobío,Nacimiento,Raulí,8,276.3
Región del Biobío,Nacimiento,Roble,184,6799.473309893391
Región del Biobío,Nacimiento,Roble Blanco,1,0.5
Región del Biobío,Nacimiento,Ruil,0,0
Región del Biobío,Nacimiento,Sándalo,0,0
Región del Biobío,Nacimiento,Sauce Amargo,0,0
Región del Biobío,Nacimiento,Sauco,0,0
Región del Biobío,Nacimiento,Tamarugo,0,0
Región del Biobío,Nacimiento,Tara,0,0
Región del Biobío,Nacimiento,Tayu,0,0
Región del Biobío,Nacimiento,Tepa,0,0
Región del Biobío,Nacimiento,Tiaca,0,0
Región del Biobío,Nacimiento,Tineo,0,0
Región del Biobío,Nacimiento,Trevo,0,0
Región del Biobío,Nacimiento,Ulmo,0,0
Región del Biobío,Negrete,Total,24,314.259613684364
Región del Biobío,Negrete,Sin clasificar,0,0
Región del Biobío,Negrete,Alerce,0,0
Región del Biobío,Negrete,Algarrobo,0,0
Región del Biobío,Negrete,Algarrobo del Norte,0,0
Región del Biobío,Negrete,Araucaria,0,0
Región del Biobío,Negrete,Arrayán,1,2
Región del Biobío,Negrete,Avellanillo,0,0
Región del Biobío,Negrete,Avellano,0,0
Región del Biobío,Negrete,Belloto del Norte,0,0
Región del Biobío,Negrete,Belloto del Sur,0,0
Región del Biobío,Negrete,Boldo,3,12.9
Región del Biobío,Negrete,Canelo,0,0
Región del Biobío,Negrete,Carbonillo o Carbón,0,0
Región del Biobío,Negrete,Chañar,0,0
Región del Biobío,Negrete,Ciprés de La Cordillera,0,0
Región del Biobío,Negrete,Ciprés de Las Guaitecas,0,0
Región del Biobío,Negrete,Coigüe,1,12.1
Región del Biobío,Negrete,Coigüe de Chiloé,0,0
Región del Biobío,Negrete,Coigüe de Magallanes,0,0
Región del Biobío,Negrete,Culén,0,0
Región del Biobío,Negrete,Espino,0,0
Región del Biobío,Negrete,Fuinque,0,0
Región del Biobío,Negrete,Huala,0,0
Región del Biobío,Negrete,Hualo,0,0
Región del Biobío,Negrete,Huayún,0,0
Región del Biobío,Negrete,Huella,0,0
Región del Biobío,Negrete,Huingán,0,0
Región del Biobío,Negrete,Laurel,0,0
Región del Biobío,Negrete,Lenga,0,0
Región del Biobío,Negrete,Leña Dura,0,0
Región del Biobío,Negrete,Lingue,0,0
Región del Biobío,Negrete,Lingue del Norte,0,0
Región del Biobío,Negrete,Litre,0,0
Región del Biobío,Negrete,Lleuque,0,0
Región del Biobío,Negrete,Luma,0,0
Región del Biobío,Negrete,Luma de Más Afuera,0,0
Región del Biobío,Negrete,Maitén,0,0
Región del Biobío,Negrete,Mañío de Hojas Cortas,0,0
Región del Biobío,Negrete,Mañío de Hojas Largas,0,0
Región del Biobío,Negrete,Mañío de Hojas Punzantes,0,0
Región del Biobío,Negrete,Mardoño,0,0
Región del Biobío,Negrete,Melí,0,0
Región del Biobío,Negrete,Molle,0,0
Región del Biobío,Negrete,Naranjillo,0,0
Región del Biobío,Negrete,Notro,0,0
Región del Biobío,Negrete,Ñirre,0,0
Región del Biobío,Negrete,Olivillo,6,40.23
Región del Biobío,Negrete,Palma Chilena,0,0
Región del Biobío,Negrete,Patagua,0,0
Región del Biobío,Negrete,Pelu,0,0
Región del Biobío,Negrete,Peumo,8,71.91
Región del Biobío,Negrete,Picha-Picha,0,0
Región del Biobío,Negrete,Pimiento,0,0
Región del Biobío,Negrete,Pitra,0,0
Región del Biobío,Negrete,Polizón,0,0
Región del Biobío,Negrete,Queñoa,0,0
Región del Biobío,Negrete,Queñoa de Altura,0,0
Región del Biobío,Negrete,Queule,0,0
Región del Biobío,Negrete,Quillay,0,0
Región del Biobío,Negrete,Radal,0,0
Región del Biobío,Negrete,Rarán,0,0
Región del Biobío,Negrete,Raulí,0,0
Región del Biobío,Negrete,Roble,5,175.119613684364
Región del Biobío,Negrete,Roble Blanco,0,0
Región del Biobío,Negrete,Ruil,0,0
Región del Biobío,Negrete,Sándalo,0,0
Región del Biobío,Negrete,Sauce Amargo,0,0
Región del Biobío,Negrete,Sauco,0,0
Región del Biobío,Negrete,Tamarugo,0,0
Región del Biobío,Negrete,Tara,0,0
Región del Biobío,Negrete,Tayu,0,0
Región del Biobío,Negrete,Tepa,0,0
Región del Biobío,Negrete,Tiaca,0,0
Región del Biobío,Negrete,Tineo,0,0
Región del Biobío,Negrete,Trevo,0,0
Región del Biobío,Negrete,Ulmo,0,0
Región del Biobío,Quilaco,Total,174,37138.96169553432
Región del Biobío,Quilaco,Sin clasificar,1,0.5
Región del Biobío,Quilaco,Alerce,0,0
Región del Biobío,Quilaco,Algarrobo,0,0
Región del Biobío,Quilaco,Algarrobo del Norte,0,0
Región del Biobío,Quilaco,Araucaria,1,13000
Región del Biobío,Quilaco,Arrayán,0,0
Región del Biobío,Quilaco,Avellanillo,0,0
Región del Biobío,Quilaco,Avellano,3,51
Región del Biobío,Quilaco,Belloto del Norte,0,0
Región del Biobío,Quilaco,Belloto del Sur,0,0
Región del Biobío,Quilaco,Boldo,0,0
Región del Biobío,Quilaco,Canelo,0,0
Región del Biobío,Quilaco,Carbonillo o Carbón,0,0
Región del Biobío,Quilaco,Chañar,0,0
Región del Biobío,Quilaco,Ciprés de La Cordillera,0,0
Región del Biobío,Quilaco,Ciprés de Las Guaitecas,0,0
Región del Biobío,Quilaco,Coigüe,1,1022.460001408662
Región del Biobío,Quilaco,Coigüe de Chiloé,0,0
Región del Biobío,Quilaco,Coigüe de Magallanes,0,0
Región del Biobío,Quilaco,Culén,0,0
Región del Biobío,Quilaco,Espino,0,0
Región del Biobío,Quilaco,Fuinque,0,0
Región del Biobío,Quilaco,Huala,0,0
Región del Biobío,Quilaco,Hualo,0,0
Región del Biobío,Quilaco,Huayún,0,0
Región del Biobío,Quilaco,Huella,0,0
Región del Biobío,Quilaco,Huingán,0,0
Región del Biobío,Quilaco,Laurel,0,0
Región del Biobío,Quilaco,Lenga,0,0
Región del Biobío,Quilaco,Leña Dura,0,0
Región del Biobío,Quilaco,Lingue,1,2
Región del Biobío,Quilaco,Lingue del Norte,0,0
Región del Biobío,Quilaco,Litre,1,2
Región del Biobío,Quilaco,Lleuque,0,0
Región del Biobío,Quilaco,Luma,0,0
Región del Biobío,Quilaco,Luma de Más Afuera,0,0
Región del Biobío,Quilaco,Maitén,0,0
Región del Biobío,Quilaco,Mañío de Hojas Cortas,0,0
Región del Biobío,Quilaco,Mañío de Hojas Largas,0,0
Región del Biobío,Quilaco,Mañío de Hojas Punzantes,0,0
Región del Biobío,Quilaco,Mardoño,0,0
Región del Biobío,Quilaco,Melí,0,0
Región del Biobío,Quilaco,Molle,0,0
Región del Biobío,Quilaco,Naranjillo,0,0
Región del Biobío,Quilaco,Notro,0,0
Región del Biobío,Quilaco,Ñirre,0,0
Región del Biobío,Quilaco,Olivillo,0,0
Región del Biobío,Quilaco,Palma Chilena,0,0
Región del Biobío,Quilaco,Patagua,0,0
Región del Biobío,Quilaco,Pelu,0,0
Región del Biobío,Quilaco,Peumo,11,57.6
Región del Biobío,Quilaco,Picha-Picha,0,0
Región del Biobío,Quilaco,Pimiento,0,0
Región del Biobío,Quilaco,Pitra,7,10.7
Región del Biobío,Quilaco,Polizón,0,0
Región del Biobío,Quilaco,Queñoa,0,0
Región del Biobío,Quilaco,Queñoa de Altura,0,0
Región del Biobío,Quilaco,Queule,0,0
Región del Biobío,Quilaco,Quillay,2,6.1
Región del Biobío,Quilaco,Radal,0,0
Región del Biobío,Quilaco,Rarán,0,0
Región del Biobío,Quilaco,Raulí,1,20
Región del Biobío,Quilaco,Roble,147,22963.60169412566
Región del Biobío,Quilaco,Roble Blanco,1,3
Región del Biobío,Quilaco,Ruil,0,0
Región del Biobío,Quilaco,Sándalo,0,0
Región del Biobío,Quilaco,Sauce Amargo,0,0
Región del Biobío,Quilaco,Sauco,0,0
Región del Biobío,Quilaco,Tamarugo,0,0
Región del Biobío,Quilaco,Tara,0,0
Región del Biobío,Quilaco,Tayu,0,0
Región del Biobío,Quilaco,Tepa,0,0
Región del Biobío,Quilaco,Tiaca,0,0
Región del Biobío,Quilaco,Tineo,0,0
Región del Biobío,Quilaco,Trevo,0,0
Región del Biobío,Quilaco,Ulmo,0,0
Región del Biobío,Quilleco,Total,180,18511.39400564097
Región del Biobío,Quilleco,Sin clasificar,0,0
Región del Biobío,Quilleco,Alerce,0,0
Región del Biobío,Quilleco,Algarrobo,0,0
Región del Biobío,Quilleco,Algarrobo del Norte,0,0
Región del Biobío,Quilleco,Araucaria,0,0
Región del Biobío,Quilleco,Arrayán,3,34.48
Región del Biobío,Quilleco,Avellanillo,0,0
Región del Biobío,Quilleco,Avellano,0,0
Región del Biobío,Quilleco,Belloto del Norte,0,0
Región del Biobío,Quilleco,Belloto del Sur,0,0
Región del Biobío,Quilleco,Boldo,0,0
Región del Biobío,Quilleco,Canelo,2,2.5
Región del Biobío,Quilleco,Carbonillo o Carbón,0,0
Región del Biobío,Quilleco,Chañar,0,0
Región del Biobío,Quilleco,Ciprés de La Cordillera,0,0
Región del Biobío,Quilleco,Ciprés de Las Guaitecas,0,0
Región del Biobío,Quilleco,Coigüe,3,6004.44999963982
Región del Biobío,Quilleco,Coigüe de Chiloé,0,0
Región del Biobío,Quilleco,Coigüe de Magallanes,0,0
Región del Biobío,Quilleco,Culén,0,0
Región del Biobío,Quilleco,Espino,0,0
Región del Biobío,Quilleco,Fuinque,0,0
Región del Biobío,Quilleco,Huala,0,0
Región del Biobío,Quilleco,Hualo,0,0
Región del Biobío,Quilleco,Huayún,0,0
Región del Biobío,Quilleco,Huella,0,0
Región del Biobío,Quilleco,Huingán,0,0
Región del Biobío,Quilleco,Laurel,0,0
Región del Biobío,Quilleco,Lenga,0,0
Región del Biobío,Quilleco,Leña Dura,0,0
Región del Biobío,Quilleco,Lingue,0,0
Región del Biobío,Quilleco,Lingue del Norte,0,0
Región del Biobío,Quilleco,Litre,0,0
Región del Biobío,Quilleco,Lleuque,0,0
Región del Biobío,Quilleco,Luma,0,0
Región del Biobío,Quilleco,Luma de Más Afuera,0,0
Región del Biobío,Quilleco,Maitén,1,17
Región del Biobío,Quilleco,Mañío de Hojas Cortas,0,0
Región del Biobío,Quilleco,Mañío de Hojas Largas,3,15
Región del Biobío,Quilleco,Mañío de Hojas Punzantes,0,0
Región del Biobío,Quilleco,Mardoño,1,2.5
Región del Biobío,Quilleco,Melí,0,0
Región del Biobío,Quilleco,Molle,0,0
Región del Biobío,Quilleco,Naranjillo,0,0
Región del Biobío,Quilleco,Notro,0,0
Región del Biobío,Quilleco,Ñirre,0,0
Región del Biobío,Quilleco,Olivillo,0,0
Región del Biobío,Quilleco,Palma Chilena,0,0
Región del Biobío,Quilleco,Patagua,0,0
Región del Biobío,Quilleco,Pelu,0,0
Región del Biobío,Quilleco,Peumo,1,1.5
Región del Biobío,Quilleco,Picha-Picha,0,0
Región del Biobío,Quilleco,Pimiento,0,0
Región del Biobío,Quilleco,Pitra,1,1
Región del Biobío,Quilleco,Polizón,0,0
Región del Biobío,Quilleco,Queñoa,0,0
Región del Biobío,Quilleco,Queñoa de Altura,0,0
Región del Biobío,Quilleco,Queule,0,0
Región del Biobío,Quilleco,Quillay,13,33.645
Región del Biobío,Quilleco,Radal,0,0
Región del Biobío,Quilleco,Rarán,0,0
Región del Biobío,Quilleco,Raulí,13,6634
Región del Biobío,Quilleco,Roble,143,5760.819006001146
Región del Biobío,Quilleco,Roble Blanco,1,2
Región del Biobío,Quilleco,Ruil,0,0
Región del Biobío,Quilleco,Sándalo,0,0
Región del Biobío,Quilleco,Sauce Amargo,1,2.5
Región del Biobío,Quilleco,Sauco,0,0
Región del Biobío,Quilleco,Tamarugo,0,0
Región del Biobío,Quilleco,Tara,0,0
Región del Biobío,Quilleco,Tayu,0,0
Región del Biobío,Quilleco,Tepa,0,0
Región del Biobío,Quilleco,Tiaca,0,0
Región del Biobío,Quilleco,Tineo,0,0
Región del Biobío,Quilleco,Trevo,0,0
Región del Biobío,Quilleco,Ulmo,0,0
Región del Biobío,San Rosendo,Total,17,780.308225522984
Región del Biobío,San Rosendo,Sin clasificar,0,0
Región del Biobío,San Rosendo,Alerce,0,0
Región del Biobío,San Rosendo,Algarrobo,0,0
Región del Biobío,San Rosendo,Algarrobo del Norte,0,0
Región del Biobío,San Rosendo,Araucaria,0,0
Región del Biobío,San Rosendo,Arrayán,0,0
Región del Biobío,San Rosendo,Avellanillo,0,0
Región del Biobío,San Rosendo,Avellano,0,0
Región del Biobío,San Rosendo,Belloto del Norte,0,0
Región del Biobío,San Rosendo,Belloto del Sur,0,0
Región del Biobío,San Rosendo,Boldo,1,2
Región del Biobío,San Rosendo,Canelo,0,0
Región del Biobío,San Rosendo,Carbonillo o Carbón,0,0
Región del Biobío,San Rosendo,Chañar,0,0
Región del Biobío,San Rosendo,Ciprés de La Cordillera,0,0
Región del Biobío,San Rosendo,Ciprés de Las Guaitecas,0,0
Región del Biobío,San Rosendo,Coigüe,1,22.88999649575401
Región del Biobío,San Rosendo,Coigüe de Chiloé,0,0
Región del Biobío,San Rosendo,Coigüe de Magallanes,0,0
Región del Biobío,San Rosendo,Culén,0,0
Región del Biobío,San Rosendo,Espino,0,0
Región del Biobío,San Rosendo,Fuinque,0,0
Región del Biobío,San Rosendo,Huala,0,0
Región del Biobío,San Rosendo,Hualo,0,0
Región del Biobío,San Rosendo,Huayún,0,0
Región del Biobío,San Rosendo,Huella,0,0
Región del Biobío,San Rosendo,Huingán,0,0
Región del Biobío,San Rosendo,Laurel,0,0
Región del Biobío,San Rosendo,Lenga,0,0
Región del Biobío,San Rosendo,Leña Dura,0,0
Región del Biobío,San Rosendo,Lingue,0,0
Región del Biobío,San Rosendo,Lingue del Norte,0,0
Región del Biobío,San Rosendo,Litre,1,0.5
Región del Biobío,San Rosendo,Lleuque,0,0
Región del Biobío,San Rosendo,Luma,0,0
Región del Biobío,San Rosendo,Luma de Más Afuera,0,0
Región del Biobío,San Rosendo,Maitén,1,0.5
Región del Biobío,San Rosendo,Mañío de Hojas Cortas,0,0
Región del Biobío,San Rosendo,Mañío de Hojas Largas,0,0
Región del Biobío,San Rosendo,Mañío de Hojas Punzantes,0,0
Región del Biobío,San Rosendo,Mardoño,0,0
Región del Biobío,San Rosendo,Melí,0,0
Región del Biobío,San Rosendo,Molle,0,0
Región del Biobío,San Rosendo,Naranjillo,0,0
Región del Biobío,San Rosendo,Notro,0,0
Región del Biobío,San Rosendo,Ñirre,0,0
