total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región de Ñuble,Pemuco,Otras Especies Nativas,2,4.213683700001
Región de Ñuble,Pemuco,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Pinto,Total,121,4327.787889070144
Región de Ñuble,Pinto,Sin clasificar,1,0.05499841999999999
Región de Ñuble,Pinto,Acacia,6,4.795
Región de Ñuble,Pinto,Álamo,12,11.034378001746
Región de Ñuble,Pinto,Aromo,27,115.521649496783
Región de Ñuble,Pinto,Atriplex sp,0,0
Región de Ñuble,Pinto,Eucalipto Blanco (Eucalyptus Globulus),26,720.38236913634
Región de Ñuble,Pinto,Eucalyptus Nitens,24,455.52047079911
Región de Ñuble,Pinto,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Ñuble,Pinto,Pino Radiata o Insigne (Pinus Radiata),36,3004.327410814677
Región de Ñuble,Pinto,Pino Oregón (Pseudotsuga Menziesii),1,1
Región de Ñuble,Pinto,Coigüe,0,0
Región de Ñuble,Pinto,Quillay,0,0
Región de Ñuble,Pinto,Raulí,0,0
Región de Ñuble,Pinto,Tamarugo,0,0
Región de Ñuble,Pinto,Otras Especies Exóticas,6,5.141850714035
Región de Ñuble,Pinto,Otras Coníferas,2,1.625058855635
Región de Ñuble,Pinto,Otras Especies Nativas,1,0.534702831818
Región de Ñuble,Pinto,Especie Nativa y Especie Exótica,12,7.85
Región de Ñuble,Quillón,Total,89,6502.342524474942
Región de Ñuble,Quillón,Sin clasificar,1,0.183256043
Región de Ñuble,Quillón,Acacia,0,0
Región de Ñuble,Quillón,Álamo,1,1.130259474314
Región de Ñuble,Quillón,Aromo,13,10.86414709814
Región de Ñuble,Quillón,Atriplex sp,0,0
Región de Ñuble,Quillón,Eucalipto Blanco (Eucalyptus Globulus),52,1927.189985473854
Región de Ñuble,Quillón,Eucalyptus Nitens,3,442.79112546953
Región de Ñuble,Quillón,Pino Ponderosa (Pinus Ponderosa),8,41.85
Región de Ñuble,Quillón,Pino Radiata o Insigne (Pinus Radiata),25,4036.324028337274
Región de Ñuble,Quillón,Pino Oregón (Pseudotsuga Menziesii),1,0.2
Región de Ñuble,Quillón,Coigüe,0,0
Región de Ñuble,Quillón,Quillay,1,15
Región de Ñuble,Quillón,Raulí,0,0
Región de Ñuble,Quillón,Tamarugo,0,0
Región de Ñuble,Quillón,Otras Especies Exóticas,5,18.625603032239
Región de Ñuble,Quillón,Otras Coníferas,2,3.240911040774
Región de Ñuble,Quillón,Otras Especies Nativas,3,4.943208505818
Región de Ñuble,Quillón,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,San Ignacio,Total,58,2304.361903857977
Región de Ñuble,San Ignacio,Sin clasificar,4,3.937237629
Región de Ñuble,San Ignacio,Acacia,1,0.5
Región de Ñuble,San Ignacio,Álamo,1,0.534337159362
Región de Ñuble,San Ignacio,Aromo,4,2.366758189651
Región de Ñuble,San Ignacio,Atriplex sp,0,0
Región de Ñuble,San Ignacio,Eucalipto Blanco (Eucalyptus Globulus),18,168.849809344332
Región de Ñuble,San Ignacio,Eucalyptus Nitens,6,134.046591332437
Región de Ñuble,San Ignacio,Pino Ponderosa (Pinus Ponderosa),4,10.96
Región de Ñuble,San Ignacio,Pino Radiata o Insigne (Pinus Radiata),31,1975.76060886591
Región de Ñuble,San Ignacio,Pino Oregón (Pseudotsuga Menziesii),1,0.5
Región de Ñuble,San Ignacio,Coigüe,0,0
Región de Ñuble,San Ignacio,Quillay,0,0
Región de Ñuble,San Ignacio,Raulí,0,0
Región de Ñuble,San Ignacio,Tamarugo,0,0
Región de Ñuble,San Ignacio,Otras Especies Exóticas,3,5.819465454195
Región de Ñuble,San Ignacio,Otras Coníferas,2,0.7008491281079999
Región de Ñuble,San Ignacio,Otras Especies Nativas,1,0.386246754982
Región de Ñuble,San Ignacio,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Yungay,Total,120,25304.05527133035
Región de Ñuble,Yungay,Sin clasificar,9,25.4452035375
Región de Ñuble,Yungay,Acacia,4,1.796
Región de Ñuble,Yungay,Álamo,4,16.497794804783
Región de Ñuble,Yungay,Aromo,4,3.577112617077
Región de Ñuble,Yungay,Atriplex sp,0,0
Región de Ñuble,Yungay,Eucalipto Blanco (Eucalyptus Globulus),24,1874.000947725305
Región de Ñuble,Yungay,Eucalyptus Nitens,15,1540.162559794323
Región de Ñuble,Yungay,Pino Ponderosa (Pinus Ponderosa),4,21.97
Región de Ñuble,Yungay,Pino Radiata o Insigne (Pinus Radiata),77,21678.74018885244
Región de Ñuble,Yungay,Pino Oregón (Pseudotsuga Menziesii),3,3
Región de Ñuble,Yungay,Coigüe,0,0
Región de Ñuble,Yungay,Quillay,2,2.5
Región de Ñuble,Yungay,Raulí,0,0
Región de Ñuble,Yungay,Tamarugo,0,0
Región de Ñuble,Yungay,Otras Especies Exóticas,14,134.345068463663
Región de Ñuble,Yungay,Otras Coníferas,1,0.2986548009
Región de Ñuble,Yungay,Otras Especies Nativas,3,1.721740734362
Región de Ñuble,Yungay,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Quirihue,Total,186,21024.48834019548
Región de Ñuble,Quirihue,Sin clasificar,7,55.356449773
Región de Ñuble,Quirihue,Acacia,0,0
Región de Ñuble,Quirihue,Álamo,2,7.019908691842
Región de Ñuble,Quirihue,Aromo,3,4.335504582063
Región de Ñuble,Quirihue,Atriplex sp,0,0
Región de Ñuble,Quirihue,Eucalipto Blanco (Eucalyptus Globulus),66,1506.537415349293
Región de Ñuble,Quirihue,Eucalyptus Nitens,35,908.1908242587459
Región de Ñuble,Quirihue,Pino Ponderosa (Pinus Ponderosa),1,20
Región de Ñuble,Quirihue,Pino Radiata o Insigne (Pinus Radiata),145,18493.94429955653
Región de Ñuble,Quirihue,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Quirihue,Coigüe,0,0
Región de Ñuble,Quirihue,Quillay,0,0
Región de Ñuble,Quirihue,Raulí,0,0
Región de Ñuble,Quirihue,Tamarugo,0,0
Región de Ñuble,Quirihue,Otras Especies Exóticas,5,12.564548106445
Región de Ñuble,Quirihue,Otras Coníferas,2,10.821111805037
Región de Ñuble,Quirihue,Otras Especies Nativas,1,3.718278072527
Región de Ñuble,Quirihue,Especie Nativa y Especie Exótica,3,2
Región de Ñuble,Cobquecura,Total,280,16425.31871318185
Región de Ñuble,Cobquecura,Sin clasificar,3,15.4407910685
Región de Ñuble,Cobquecura,Acacia,0,0
Región de Ñuble,Cobquecura,Álamo,1,1.013466197337
Región de Ñuble,Cobquecura,Aromo,6,21.26021397579
Región de Ñuble,Cobquecura,Atriplex sp,0,0
Región de Ñuble,Cobquecura,Eucalipto Blanco (Eucalyptus Globulus),173,4365.088025557024
Región de Ñuble,Cobquecura,Eucalyptus Nitens,14,1526.968616634798
Región de Ñuble,Cobquecura,Pino Ponderosa (Pinus Ponderosa),3,3.799999999999999
Región de Ñuble,Cobquecura,Pino Radiata o Insigne (Pinus Radiata),167,10389.98423208731
Región de Ñuble,Cobquecura,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Cobquecura,Coigüe,0,0
Región de Ñuble,Cobquecura,Quillay,0,0
Región de Ñuble,Cobquecura,Raulí,0,0
Región de Ñuble,Cobquecura,Tamarugo,0,0
Región de Ñuble,Cobquecura,Otras Especies Exóticas,9,97.91706752657801
Región de Ñuble,Cobquecura,Otras Coníferas,1,1.354465273139
Región de Ñuble,Cobquecura,Otras Especies Nativas,1,2.491834861373
Región de Ñuble,Cobquecura,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Coelemu,Total,164,14646.8421008553
Región de Ñuble,Coelemu,Sin clasificar,4,10.1905402765
Región de Ñuble,Coelemu,Acacia,0,0
Región de Ñuble,Coelemu,Álamo,1,9.443141192330998
Región de Ñuble,Coelemu,Aromo,1,0.68781402025
Región de Ñuble,Coelemu,Atriplex sp,0,0
Región de Ñuble,Coelemu,Eucalipto Blanco (Eucalyptus Globulus),88,3781.33522890736
Región de Ñuble,Coelemu,Eucalyptus Nitens,11,1500.236980728606
Región de Ñuble,Coelemu,Pino Ponderosa (Pinus Ponderosa),4,68
Región de Ñuble,Coelemu,Pino Radiata o Insigne (Pinus Radiata),96,8809.494778796496
Región de Ñuble,Coelemu,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Coelemu,Coigüe,0,0
Región de Ñuble,Coelemu,Quillay,0,0
Región de Ñuble,Coelemu,Raulí,0,0
Región de Ñuble,Coelemu,Tamarugo,0,0
Región de Ñuble,Coelemu,Otras Especies Exóticas,15,423.854339184557
Región de Ñuble,Coelemu,Otras Coníferas,1,0.7392555730249999
Región de Ñuble,Coelemu,Otras Especies Nativas,2,42.360022176175
Región de Ñuble,Coelemu,Especie Nativa y Especie Exótica,1,0.5
Región de Ñuble,Ninhue,Total,99,9848.363060048585
Región de Ñuble,Ninhue,Sin clasificar,2,3.3508955889
Región de Ñuble,Ninhue,Acacia,0,0
Región de Ñuble,Ninhue,Álamo,3,2.640633685729
Región de Ñuble,Ninhue,Aromo,2,1.962481509214
Región de Ñuble,Ninhue,Atriplex sp,0,0
Región de Ñuble,Ninhue,Eucalipto Blanco (Eucalyptus Globulus),50,1440.558036144978
Región de Ñuble,Ninhue,Eucalyptus Nitens,4,101.634549566908
Región de Ñuble,Ninhue,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Ñuble,Ninhue,Pino Radiata o Insigne (Pinus Radiata),64,8283.012409238243
Región de Ñuble,Ninhue,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Ninhue,Coigüe,0,0
Región de Ñuble,Ninhue,Quillay,0,0
Región de Ñuble,Ninhue,Raulí,0,0
Región de Ñuble,Ninhue,Tamarugo,0,0
Región de Ñuble,Ninhue,Otras Especies Exóticas,4,9.159443051014
Región de Ñuble,Ninhue,Otras Coníferas,2,2.225777675147
Región de Ñuble,Ninhue,Otras Especies Nativas,1,3.818833588453
Región de Ñuble,Ninhue,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Portezuelo,Total,48,6923.162837502186
Región de Ñuble,Portezuelo,Sin clasificar,3,9.2341393735
Región de Ñuble,Portezuelo,Acacia,0,0
Región de Ñuble,Portezuelo,Álamo,2,0.716289428309
Región de Ñuble,Portezuelo,Aromo,4,2.002213365897
Región de Ñuble,Portezuelo,Atriplex sp,0,0
Región de Ñuble,Portezuelo,Eucalipto Blanco (Eucalyptus Globulus),21,583.599222448369
Región de Ñuble,Portezuelo,Eucalyptus Nitens,4,124.096977859131
Región de Ñuble,Portezuelo,Pino Ponderosa (Pinus Ponderosa),1,4
Región de Ñuble,Portezuelo,Pino Radiata o Insigne (Pinus Radiata),35,6191.822531932978
Región de Ñuble,Portezuelo,Pino Oregón (Pseudotsuga Menziesii),1,1
Región de Ñuble,Portezuelo,Coigüe,0,0
Región de Ñuble,Portezuelo,Quillay,0,0
Región de Ñuble,Portezuelo,Raulí,0,0
Región de Ñuble,Portezuelo,Tamarugo,0,0
Región de Ñuble,Portezuelo,Otras Especies Exóticas,2,1.422616579152
Región de Ñuble,Portezuelo,Otras Coníferas,5,4.931021026541
Región de Ñuble,Portezuelo,Otras Especies Nativas,1,0.337825488309
Región de Ñuble,Portezuelo,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Ránquil,Total,99,6256.575427222806
Región de Ñuble,Ránquil,Sin clasificar,4,4.6425952795
Región de Ñuble,Ránquil,Acacia,0,0
Región de Ñuble,Ránquil,Álamo,0,0
Región de Ñuble,Ránquil,Aromo,21,59.17
Región de Ñuble,Ránquil,Atriplex sp,0,0
Región de Ñuble,Ránquil,Eucalipto Blanco (Eucalyptus Globulus),48,1376.64307478852
Región de Ñuble,Ránquil,Eucalyptus Nitens,3,429.396924392872
Región de Ñuble,Ránquil,Pino Ponderosa (Pinus Ponderosa),7,165.98
Región de Ñuble,Ránquil,Pino Radiata o Insigne (Pinus Radiata),55,4192.892832761914
Región de Ñuble,Ránquil,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Ránquil,Coigüe,0,0
Región de Ñuble,Ránquil,Quillay,2,0.14
Región de Ñuble,Ránquil,Raulí,0,0
Región de Ñuble,Ránquil,Tamarugo,0,0
Región de Ñuble,Ránquil,Otras Especies Exóticas,7,27.66
Región de Ñuble,Ránquil,Otras Coníferas,0,0
Región de Ñuble,Ránquil,Otras Especies Nativas,1,0.05
Región de Ñuble,Ránquil,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Treguaco,Total,60,8586.09061841218
Región de Ñuble,Treguaco,Sin clasificar,2,30.1672569065
Región de Ñuble,Treguaco,Acacia,0,0
Región de Ñuble,Treguaco,Álamo,3,7.7962662289
Región de Ñuble,Treguaco,Aromo,1,0.768120478697
Región de Ñuble,Treguaco,Atriplex sp,0,0
Región de Ñuble,Treguaco,Eucalipto Blanco (Eucalyptus Globulus),32,1397.772487293834
Región de Ñuble,Treguaco,Eucalyptus Nitens,3,670.18024772135
Región de Ñuble,Treguaco,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Ñuble,Treguaco,Pino Radiata o Insigne (Pinus Radiata),48,6469.093567705169
Región de Ñuble,Treguaco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Treguaco,Coigüe,0,0
Región de Ñuble,Treguaco,Quillay,0,0
Región de Ñuble,Treguaco,Raulí,0,0
Región de Ñuble,Treguaco,Tamarugo,0,0
Región de Ñuble,Treguaco,Otras Especies Exóticas,2,6.614241083899001
Región de Ñuble,Treguaco,Otras Coníferas,3,3.698430993828999
Región de Ñuble,Treguaco,Otras Especies Nativas,0,0
Región de Ñuble,Treguaco,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,San Carlos,Total,94,7343.826519042234
Región de Ñuble,San Carlos,Sin clasificar,2,40.101445686
Región de Ñuble,San Carlos,Acacia,0,0
Región de Ñuble,San Carlos,Álamo,3,3.398920971978
Región de Ñuble,San Carlos,Aromo,7,21.244186571237
Región de Ñuble,San Carlos,Atriplex sp,0,0
Región de Ñuble,San Carlos,Eucalipto Blanco (Eucalyptus Globulus),58,1409.772019983363
Región de Ñuble,San Carlos,Eucalyptus Nitens,11,350.864997467309
Región de Ñuble,San Carlos,Pino Ponderosa (Pinus Ponderosa),2,5.5
Región de Ñuble,San Carlos,Pino Radiata o Insigne (Pinus Radiata),28,5486.06336062321
Región de Ñuble,San Carlos,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,San Carlos,Coigüe,0,0
Región de Ñuble,San Carlos,Quillay,0,0
Región de Ñuble,San Carlos,Raulí,0,0
Región de Ñuble,San Carlos,Tamarugo,0,0
Región de Ñuble,San Carlos,Otras Especies Exóticas,9,26.332940368198
Región de Ñuble,San Carlos,Otras Coníferas,2,0.439340720694
Región de Ñuble,San Carlos,Otras Especies Nativas,1,0.109306650245
Región de Ñuble,San Carlos,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Coihueco,Total,112,29032.65779412853
Región de Ñuble,Coihueco,Sin clasificar,6,8.660627505
Región de Ñuble,Coihueco,Acacia,2,1.1
Región de Ñuble,Coihueco,Álamo,5,56.4722572835
Región de Ñuble,Coihueco,Aromo,13,82.779642360416
Región de Ñuble,Coihueco,Atriplex sp,0,0
Región de Ñuble,Coihueco,Eucalipto Blanco (Eucalyptus Globulus),48,3946.824864943975
Región de Ñuble,Coihueco,Eucalyptus Nitens,27,2719.615716460973
Región de Ñuble,Coihueco,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Ñuble,Coihueco,Pino Radiata o Insigne (Pinus Radiata),44,21876.71757605881
Región de Ñuble,Coihueco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Coihueco,Coigüe,0,0
Región de Ñuble,Coihueco,Quillay,0,0
Región de Ñuble,Coihueco,Raulí,0,0
Región de Ñuble,Coihueco,Tamarugo,0,0
Región de Ñuble,Coihueco,Otras Especies Exóticas,10,279.538353855618
Región de Ñuble,Coihueco,Otras Coníferas,2,37.492121567309
Región de Ñuble,Coihueco,Otras Especies Nativas,6,23.456634092919
Región de Ñuble,Coihueco,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,Ñiquén,Total,29,5538.370968027444
Región de Ñuble,Ñiquén,Sin clasificar,1,0.0788189635
Región de Ñuble,Ñiquén,Acacia,1,2
Región de Ñuble,Ñiquén,Álamo,2,1.626318697695
Región de Ñuble,Ñiquén,Aromo,13,47.239989141956
Región de Ñuble,Ñiquén,Atriplex sp,0,0
Región de Ñuble,Ñiquén,Eucalipto Blanco (Eucalyptus Globulus),14,1181.49204647636
Región de Ñuble,Ñiquén,Eucalyptus Nitens,5,457.851176764684
Región de Ñuble,Ñiquén,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Ñuble,Ñiquén,Pino Radiata o Insigne (Pinus Radiata),5,3841.671914897474
Región de Ñuble,Ñiquén,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,Ñiquén,Coigüe,0,0
Región de Ñuble,Ñiquén,Quillay,0,0
Región de Ñuble,Ñiquén,Raulí,0,0
Región de Ñuble,Ñiquén,Tamarugo,0,0
Región de Ñuble,Ñiquén,Otras Especies Exóticas,3,2.309927826669
Región de Ñuble,Ñiquén,Otras Coníferas,2,2.168216287375
Región de Ñuble,Ñiquén,Otras Especies Nativas,1,0.782558971731
Región de Ñuble,Ñiquén,Especie Nativa y Especie Exótica,2,1.15
Región de Ñuble,San Fabián,Total,38,8975.45886067842
Región de Ñuble,San Fabián,Sin clasificar,1,0.09248975
Región de Ñuble,San Fabián,Acacia,2,0.3
Región de Ñuble,San Fabián,Álamo,1,1.769376317775
Región de Ñuble,San Fabián,Aromo,11,10.61816490925
Región de Ñuble,San Fabián,Atriplex sp,0,0
Región de Ñuble,San Fabián,Eucalipto Blanco (Eucalyptus Globulus),10,1556.9279749825
Región de Ñuble,San Fabián,Eucalyptus Nitens,4,926.38742414887
Región de Ñuble,San Fabián,Pino Ponderosa (Pinus Ponderosa),2,13.1
Región de Ñuble,San Fabián,Pino Radiata o Insigne (Pinus Radiata),16,5416.33937785385
Región de Ñuble,San Fabián,Pino Oregón (Pseudotsuga Menziesii),1,0.1
Región de Ñuble,San Fabián,Coigüe,0,0
Región de Ñuble,San Fabián,Quillay,0,0
Región de Ñuble,San Fabián,Raulí,0,0
Región de Ñuble,San Fabián,Tamarugo,0,0
Región de Ñuble,San Fabián,Otras Especies Exóticas,2,1002.508927547775
Región de Ñuble,San Fabián,Otras Coníferas,1,2.364715057925
Región de Ñuble,San Fabián,Otras Especies Nativas,3,44.950410110475
Región de Ñuble,San Fabián,Especie Nativa y Especie Exótica,0,0
Región de Ñuble,San Nicolás,Total,102,9802.859868583813
Región de Ñuble,San Nicolás,Sin clasificar,2,0.3316108165
Región de Ñuble,San Nicolás,Acacia,1,0.04
Región de Ñuble,San Nicolás,Álamo,2,4.048700401448
Región de Ñuble,San Nicolás,Aromo,2,1.776874803839
Región de Ñuble,San Nicolás,Atriplex sp,0,0
Región de Ñuble,San Nicolás,Eucalipto Blanco (Eucalyptus Globulus),69,2305.031966724641
Región de Ñuble,San Nicolás,Eucalyptus Nitens,7,638.122514601017
Región de Ñuble,San Nicolás,Pino Ponderosa (Pinus Ponderosa),1,16
Región de Ñuble,San Nicolás,Pino Radiata o Insigne (Pinus Radiata),33,6808.898903943526
Región de Ñuble,San Nicolás,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Ñuble,San Nicolás,Coigüe,0,0
Región de Ñuble,San Nicolás,Quillay,1,1
Región de Ñuble,San Nicolás,Raulí,0,0
Región de Ñuble,San Nicolás,Tamarugo,0,0
Región de Ñuble,San Nicolás,Otras Especies Exóticas,2,12.743854324101
Región de Ñuble,San Nicolás,Otras Coníferas,3,8.665175267258
Región de Ñuble,San Nicolás,Otras Especies Nativas,1,1.200267701485
Región de Ñuble,San Nicolás,Especie Nativa y Especie Exótica,1,5
Región del Biobío,Total Región,Total,4894,608659.8250016192
Región del Biobío,Total Región,Sin clasificar,78,449.235
Región del Biobío,Total Región,Acacia,19,5.207
Región del Biobío,Total Región,Álamo,39,426.717000017289
Región del Biobío,Total Región,Aromo,215,1615.002000011934
Región del Biobío,Total Región,Atriplex sp,0,0
Región del Biobío,Total Región,Eucalipto Blanco (Eucalyptus Globulus),2600,152688.8779923101
Región del Biobío,Total Región,Eucalyptus Nitens,748,90352.69000264425
Región del Biobío,Total Región,Pino Ponderosa (Pinus Ponderosa),111,1378.615000016002
Región del Biobío,Total Región,Pino Radiata o Insigne (Pinus Radiata),1945,347931.0720060578
Región del Biobío,Total Región,Pino Oregón (Pseudotsuga Menziesii),38,247.80100000184
Región del Biobío,Total Región,Coigüe,7,112.041
Región del Biobío,Total Región,Quillay,24,106.176
Región del Biobío,Total Región,Raulí,3,2
Región del Biobío,Total Región,Tamarugo,0,0
Región del Biobío,Total Región,Otras Especies Exóticas,351,12022.0860005521
Región del Biobío,Total Región,Otras Coníferas,13,94.905000005737
Región del Biobío,Total Región,Otras Especies Nativas,73,995.945000002102
Región del Biobío,Total Región,Especie Nativa y Especie Exótica,48,231.455
Región del Biobío,Concepción,Total,32,6234.306532650634
Región del Biobío,Concepción,Sin clasificar,1,0.3
Región del Biobío,Concepción,Acacia,0,0
Región del Biobío,Concepción,Álamo,2,3.159999995904
Región del Biobío,Concepción,Aromo,4,21.1
Región del Biobío,Concepción,Atriplex sp,0,0
Región del Biobío,Concepción,Eucalipto Blanco (Eucalyptus Globulus),17,2655.00836445689
Región del Biobío,Concepción,Eucalyptus Nitens,3,713.346989551271
