total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región de Atacama,Tierra Amarilla,Especie Nativa y Especie Exótica,0,0
Región de Atacama,Copiapó/Caldera,Total,1,12
Región de Atacama,Copiapó/Caldera,Sin clasificar,0,0
Región de Atacama,Copiapó/Caldera,Acacia,0,0
Región de Atacama,Copiapó/Caldera,Álamo,0,0
Región de Atacama,Copiapó/Caldera,Aromo,0,0
Región de Atacama,Copiapó/Caldera,Atriplex sp,0,0
Región de Atacama,Copiapó/Caldera,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Atacama,Copiapó/Caldera,Eucalyptus Nitens,0,0
Región de Atacama,Copiapó/Caldera,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Atacama,Copiapó/Caldera,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Atacama,Copiapó/Caldera,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Atacama,Copiapó/Caldera,Coigüe,0,0
Región de Atacama,Copiapó/Caldera,Quillay,0,0
Región de Atacama,Copiapó/Caldera,Raulí,0,0
Región de Atacama,Copiapó/Caldera,Tamarugo,0,0
Región de Atacama,Copiapó/Caldera,Otras Especies Exóticas,0,0
Región de Atacama,Copiapó/Caldera,Otras Coníferas,0,0
Región de Atacama,Copiapó/Caldera,Otras Especies Nativas,1,12
Región de Atacama,Copiapó/Caldera,Especie Nativa y Especie Exótica,0,0
Región de Atacama,Chañaral/Diego De Almagro,Total,0,0
Región de Atacama,Chañaral/Diego De Almagro,Sin clasificar,0,0
Región de Atacama,Chañaral/Diego De Almagro,Acacia,0,0
Región de Atacama,Chañaral/Diego De Almagro,Álamo,0,0
Región de Atacama,Chañaral/Diego De Almagro,Aromo,0,0
Región de Atacama,Chañaral/Diego De Almagro,Atriplex sp,0,0
Región de Atacama,Chañaral/Diego De Almagro,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Atacama,Chañaral/Diego De Almagro,Eucalyptus Nitens,0,0
Región de Atacama,Chañaral/Diego De Almagro,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Atacama,Chañaral/Diego De Almagro,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Atacama,Chañaral/Diego De Almagro,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Atacama,Chañaral/Diego De Almagro,Coigüe,0,0
Región de Atacama,Chañaral/Diego De Almagro,Quillay,0,0
Región de Atacama,Chañaral/Diego De Almagro,Raulí,0,0
Región de Atacama,Chañaral/Diego De Almagro,Tamarugo,0,0
Región de Atacama,Chañaral/Diego De Almagro,Otras Especies Exóticas,0,0
Región de Atacama,Chañaral/Diego De Almagro,Otras Coníferas,0,0
Región de Atacama,Chañaral/Diego De Almagro,Otras Especies Nativas,0,0
Región de Atacama,Chañaral/Diego De Almagro,Especie Nativa y Especie Exótica,0,0
Región de Atacama,Vallenar,Total,11,30
Región de Atacama,Vallenar,Sin clasificar,0,0
Región de Atacama,Vallenar,Acacia,0,0
Región de Atacama,Vallenar,Álamo,0,0
Región de Atacama,Vallenar,Aromo,0,0
Región de Atacama,Vallenar,Atriplex sp,0,0
Región de Atacama,Vallenar,Eucalipto Blanco (Eucalyptus Globulus),8,19
Región de Atacama,Vallenar,Eucalyptus Nitens,2,1
Región de Atacama,Vallenar,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Atacama,Vallenar,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Atacama,Vallenar,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Atacama,Vallenar,Coigüe,0,0
Región de Atacama,Vallenar,Quillay,0,0
Región de Atacama,Vallenar,Raulí,0,0
Región de Atacama,Vallenar,Tamarugo,0,0
Región de Atacama,Vallenar,Otras Especies Exóticas,0,0
Región de Atacama,Vallenar,Otras Coníferas,0,0
Región de Atacama,Vallenar,Otras Especies Nativas,1,10
Región de Atacama,Vallenar,Especie Nativa y Especie Exótica,0,0
Región de Atacama,Alto Del Carmen,Total,27,9.37
Región de Atacama,Alto Del Carmen,Sin clasificar,0,0
Región de Atacama,Alto Del Carmen,Acacia,0,0
Región de Atacama,Alto Del Carmen,Álamo,6,0.66
Región de Atacama,Alto Del Carmen,Aromo,0,0
Región de Atacama,Alto Del Carmen,Atriplex sp,0,0
Región de Atacama,Alto Del Carmen,Eucalipto Blanco (Eucalyptus Globulus),21,5.71
Región de Atacama,Alto Del Carmen,Eucalyptus Nitens,0,0
Región de Atacama,Alto Del Carmen,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Atacama,Alto Del Carmen,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Atacama,Alto Del Carmen,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Atacama,Alto Del Carmen,Coigüe,0,0
Región de Atacama,Alto Del Carmen,Quillay,0,0
Región de Atacama,Alto Del Carmen,Raulí,0,0
Región de Atacama,Alto Del Carmen,Tamarugo,0,0
Región de Atacama,Alto Del Carmen,Otras Especies Exóticas,1,1
Región de Atacama,Alto Del Carmen,Otras Coníferas,0,0
Región de Atacama,Alto Del Carmen,Otras Especies Nativas,1,2
Región de Atacama,Alto Del Carmen,Especie Nativa y Especie Exótica,0,0
Región de Atacama,Freirina,Total,5,10.8
Región de Atacama,Freirina,Sin clasificar,0,0
Región de Atacama,Freirina,Acacia,0,0
Región de Atacama,Freirina,Álamo,0,0
Región de Atacama,Freirina,Aromo,0,0
Región de Atacama,Freirina,Atriplex sp,0,0
Región de Atacama,Freirina,Eucalipto Blanco (Eucalyptus Globulus),2,7.6
Región de Atacama,Freirina,Eucalyptus Nitens,3,3.2
Región de Atacama,Freirina,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Atacama,Freirina,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Atacama,Freirina,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Atacama,Freirina,Coigüe,0,0
Región de Atacama,Freirina,Quillay,0,0
Región de Atacama,Freirina,Raulí,0,0
Región de Atacama,Freirina,Tamarugo,0,0
Región de Atacama,Freirina,Otras Especies Exóticas,0,0
Región de Atacama,Freirina,Otras Coníferas,0,0
Región de Atacama,Freirina,Otras Especies Nativas,0,0
Región de Atacama,Freirina,Especie Nativa y Especie Exótica,0,0
Región de Atacama,Huasco,Total,16,13.55
Región de Atacama,Huasco,Sin clasificar,0,0
Región de Atacama,Huasco,Acacia,2,8.5
Región de Atacama,Huasco,Álamo,0,0
Región de Atacama,Huasco,Aromo,1,0.5
Región de Atacama,Huasco,Atriplex sp,0,0
Región de Atacama,Huasco,Eucalipto Blanco (Eucalyptus Globulus),11,3.77
Región de Atacama,Huasco,Eucalyptus Nitens,3,0.78
Región de Atacama,Huasco,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Atacama,Huasco,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Atacama,Huasco,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Atacama,Huasco,Coigüe,0,0
Región de Atacama,Huasco,Quillay,0,0
Región de Atacama,Huasco,Raulí,0,0
Región de Atacama,Huasco,Tamarugo,0,0
Región de Atacama,Huasco,Otras Especies Exóticas,0,0
Región de Atacama,Huasco,Otras Coníferas,0,0
Región de Atacama,Huasco,Otras Especies Nativas,0,0
Región de Atacama,Huasco,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Total Región,Total,355,33545.013
Región de Coquimbo,Total Región,Sin clasificar,4,52
Región de Coquimbo,Total Región,Acacia,83,3458.932
Región de Coquimbo,Total Región,Álamo,5,1.22
Región de Coquimbo,Total Región,Aromo,0,0
Región de Coquimbo,Total Región,Atriplex sp,79,28652.259
Región de Coquimbo,Total Región,Eucalipto Blanco (Eucalyptus Globulus),162,361.624
Región de Coquimbo,Total Región,Eucalyptus Nitens,36,34.845
Región de Coquimbo,Total Región,Pino Ponderosa (Pinus Ponderosa),1,0.02
Región de Coquimbo,Total Región,Pino Radiata o Insigne (Pinus Radiata),1,0.1
Región de Coquimbo,Total Región,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Total Región,Coigüe,0,0
Región de Coquimbo,Total Región,Quillay,3,20.033
Región de Coquimbo,Total Región,Raulí,0,0
Región de Coquimbo,Total Región,Tamarugo,0,0
Región de Coquimbo,Total Región,Otras Especies Exóticas,10,122.25
Región de Coquimbo,Total Región,Otras Coníferas,0,0
Región de Coquimbo,Total Región,Otras Especies Nativas,17,840.73
Región de Coquimbo,Total Región,Especie Nativa y Especie Exótica,1,1
Región de Coquimbo,La Serena,Total,37,395.98
Región de Coquimbo,La Serena,Sin clasificar,2,33
Región de Coquimbo,La Serena,Acacia,5,1.75
Región de Coquimbo,La Serena,Álamo,0,0
Región de Coquimbo,La Serena,Aromo,0,0
Región de Coquimbo,La Serena,Atriplex sp,1,0.04
Región de Coquimbo,La Serena,Eucalipto Blanco (Eucalyptus Globulus),25,43.09
Región de Coquimbo,La Serena,Eucalyptus Nitens,1,0.5
Región de Coquimbo,La Serena,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,La Serena,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,La Serena,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,La Serena,Coigüe,0,0
Región de Coquimbo,La Serena,Quillay,0,0
Región de Coquimbo,La Serena,Raulí,0,0
Región de Coquimbo,La Serena,Tamarugo,0,0
Región de Coquimbo,La Serena,Otras Especies Exóticas,3,2.4
Región de Coquimbo,La Serena,Otras Coníferas,0,0
Región de Coquimbo,La Serena,Otras Especies Nativas,2,315.2
Región de Coquimbo,La Serena,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Coquimbo,Total,18,21825.59
Región de Coquimbo,Coquimbo,Sin clasificar,0,0
Región de Coquimbo,Coquimbo,Acacia,0,0
Región de Coquimbo,Coquimbo,Álamo,0,0
Región de Coquimbo,Coquimbo,Aromo,0,0
Región de Coquimbo,Coquimbo,Atriplex sp,3,21700
Región de Coquimbo,Coquimbo,Eucalipto Blanco (Eucalyptus Globulus),9,14.61
Región de Coquimbo,Coquimbo,Eucalyptus Nitens,4,6.6
Región de Coquimbo,Coquimbo,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Coquimbo,Pino Radiata o Insigne (Pinus Radiata),1,0.1
Región de Coquimbo,Coquimbo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Coquimbo,Coigüe,0,0
Región de Coquimbo,Coquimbo,Quillay,1,0.03
Región de Coquimbo,Coquimbo,Raulí,0,0
Región de Coquimbo,Coquimbo,Tamarugo,0,0
Región de Coquimbo,Coquimbo,Otras Especies Exóticas,3,104.25
Región de Coquimbo,Coquimbo,Otras Coníferas,0,0
Región de Coquimbo,Coquimbo,Otras Especies Nativas,0,0
Región de Coquimbo,Coquimbo,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Andacollo,Total,3,1.6
Región de Coquimbo,Andacollo,Sin clasificar,0,0
Región de Coquimbo,Andacollo,Acacia,0,0
Región de Coquimbo,Andacollo,Álamo,0,0
Región de Coquimbo,Andacollo,Aromo,0,0
Región de Coquimbo,Andacollo,Atriplex sp,0,0
Región de Coquimbo,Andacollo,Eucalipto Blanco (Eucalyptus Globulus),2,1.5
Región de Coquimbo,Andacollo,Eucalyptus Nitens,0,0
Región de Coquimbo,Andacollo,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Andacollo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Andacollo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Andacollo,Coigüe,0,0
Región de Coquimbo,Andacollo,Quillay,0,0
Región de Coquimbo,Andacollo,Raulí,0,0
Región de Coquimbo,Andacollo,Tamarugo,0,0
Región de Coquimbo,Andacollo,Otras Especies Exóticas,1,0.1
Región de Coquimbo,Andacollo,Otras Coníferas,0,0
Región de Coquimbo,Andacollo,Otras Especies Nativas,0,0
Región de Coquimbo,Andacollo,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,La Higuera,Total,2,33
Región de Coquimbo,La Higuera,Sin clasificar,0,0
Región de Coquimbo,La Higuera,Acacia,0,0
Región de Coquimbo,La Higuera,Álamo,0,0
Región de Coquimbo,La Higuera,Aromo,0,0
Región de Coquimbo,La Higuera,Atriplex sp,0,0
Región de Coquimbo,La Higuera,Eucalipto Blanco (Eucalyptus Globulus),1,15
Región de Coquimbo,La Higuera,Eucalyptus Nitens,0,0
Región de Coquimbo,La Higuera,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,La Higuera,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,La Higuera,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,La Higuera,Coigüe,0,0
Región de Coquimbo,La Higuera,Quillay,0,0
Región de Coquimbo,La Higuera,Raulí,0,0
Región de Coquimbo,La Higuera,Tamarugo,0,0
Región de Coquimbo,La Higuera,Otras Especies Exóticas,0,0
Región de Coquimbo,La Higuera,Otras Coníferas,0,0
Región de Coquimbo,La Higuera,Otras Especies Nativas,1,18
Región de Coquimbo,La Higuera,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Paiguano,Total,3,0.5730000000000001
Región de Coquimbo,Paiguano,Sin clasificar,0,0
Región de Coquimbo,Paiguano,Acacia,0,0
Región de Coquimbo,Paiguano,Álamo,2,0.12
Región de Coquimbo,Paiguano,Aromo,0,0
Región de Coquimbo,Paiguano,Atriplex sp,0,0
Región de Coquimbo,Paiguano,Eucalipto Blanco (Eucalyptus Globulus),1,0.333
Región de Coquimbo,Paiguano,Eucalyptus Nitens,1,0.02
Región de Coquimbo,Paiguano,Pino Ponderosa (Pinus Ponderosa),1,0.02
Región de Coquimbo,Paiguano,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Paiguano,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Paiguano,Coigüe,0,0
Región de Coquimbo,Paiguano,Quillay,0,0
Región de Coquimbo,Paiguano,Raulí,0,0
Región de Coquimbo,Paiguano,Tamarugo,0,0
Región de Coquimbo,Paiguano,Otras Especies Exóticas,0,0
Región de Coquimbo,Paiguano,Otras Coníferas,0,0
Región de Coquimbo,Paiguano,Otras Especies Nativas,1,0.08
Región de Coquimbo,Paiguano,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Vicuña,Total,5,6.7
Región de Coquimbo,Vicuña,Sin clasificar,0,0
Región de Coquimbo,Vicuña,Acacia,0,0
Región de Coquimbo,Vicuña,Álamo,0,0
Región de Coquimbo,Vicuña,Aromo,0,0
Región de Coquimbo,Vicuña,Atriplex sp,0,0
Región de Coquimbo,Vicuña,Eucalipto Blanco (Eucalyptus Globulus),4,6.6
Región de Coquimbo,Vicuña,Eucalyptus Nitens,1,0.1
Región de Coquimbo,Vicuña,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Vicuña,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Vicuña,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Vicuña,Coigüe,0,0
Región de Coquimbo,Vicuña,Quillay,0,0
Región de Coquimbo,Vicuña,Raulí,0,0
Región de Coquimbo,Vicuña,Tamarugo,0,0
Región de Coquimbo,Vicuña,Otras Especies Exóticas,0,0
Región de Coquimbo,Vicuña,Otras Coníferas,0,0
Región de Coquimbo,Vicuña,Otras Especies Nativas,0,0
Región de Coquimbo,Vicuña,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Illapel,Total,58,55.785
Región de Coquimbo,Illapel,Sin clasificar,0,0
Región de Coquimbo,Illapel,Acacia,0,0
Región de Coquimbo,Illapel,Álamo,2,0.6
Región de Coquimbo,Illapel,Aromo,0,0
Región de Coquimbo,Illapel,Atriplex sp,2,3.005
Región de Coquimbo,Illapel,Eucalipto Blanco (Eucalyptus Globulus),38,29.945
Región de Coquimbo,Illapel,Eucalyptus Nitens,15,13.785
Región de Coquimbo,Illapel,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Illapel,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Illapel,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Illapel,Coigüe,0,0
Región de Coquimbo,Illapel,Quillay,0,0
Región de Coquimbo,Illapel,Raulí,0,0
Región de Coquimbo,Illapel,Tamarugo,0,0
Región de Coquimbo,Illapel,Otras Especies Exóticas,0,0
Región de Coquimbo,Illapel,Otras Coníferas,0,0
Región de Coquimbo,Illapel,Otras Especies Nativas,3,8.450000000000001
Región de Coquimbo,Illapel,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Canela,Total,113,6702.716
Región de Coquimbo,Canela,Sin clasificar,1,18
Región de Coquimbo,Canela,Acacia,39,1960.312
Región de Coquimbo,Canela,Álamo,0,0
Región de Coquimbo,Canela,Aromo,0,0
Región de Coquimbo,Canela,Atriplex sp,57,4677.714
Región de Coquimbo,Canela,Eucalipto Blanco (Eucalyptus Globulus),22,19.99
Región de Coquimbo,Canela,Eucalyptus Nitens,6,3.2
Región de Coquimbo,Canela,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Canela,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Canela,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Canela,Coigüe,0,0
Región de Coquimbo,Canela,Quillay,1,20
Región de Coquimbo,Canela,Raulí,0,0
Región de Coquimbo,Canela,Tamarugo,0,0
Región de Coquimbo,Canela,Otras Especies Exóticas,1,2.5
Región de Coquimbo,Canela,Otras Coníferas,0,0
Región de Coquimbo,Canela,Otras Especies Nativas,1,1
Región de Coquimbo,Canela,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Los Vilos,Total,8,2677.85
Región de Coquimbo,Los Vilos,Sin clasificar,0,0
Región de Coquimbo,Los Vilos,Acacia,3,699.9999999999999
Región de Coquimbo,Los Vilos,Álamo,0,0
Región de Coquimbo,Los Vilos,Aromo,0,0
Región de Coquimbo,Los Vilos,Atriplex sp,3,1500
Región de Coquimbo,Los Vilos,Eucalipto Blanco (Eucalyptus Globulus),6,117.35
Región de Coquimbo,Los Vilos,Eucalyptus Nitens,0,0
Región de Coquimbo,Los Vilos,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Los Vilos,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Los Vilos,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Los Vilos,Coigüe,0,0
Región de Coquimbo,Los Vilos,Quillay,0,0
Región de Coquimbo,Los Vilos,Raulí,0,0
Región de Coquimbo,Los Vilos,Tamarugo,0,0
Región de Coquimbo,Los Vilos,Otras Especies Exóticas,0,0
Región de Coquimbo,Los Vilos,Otras Coníferas,0,0
Región de Coquimbo,Los Vilos,Otras Especies Nativas,1,360.5
Región de Coquimbo,Los Vilos,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Salamanca,Total,16,5.67
Región de Coquimbo,Salamanca,Sin clasificar,0,0
Región de Coquimbo,Salamanca,Acacia,0,0
Región de Coquimbo,Salamanca,Álamo,0,0
Región de Coquimbo,Salamanca,Aromo,0,0
Región de Coquimbo,Salamanca,Atriplex sp,0,0
Región de Coquimbo,Salamanca,Eucalipto Blanco (Eucalyptus Globulus),13,4.83
Región de Coquimbo,Salamanca,Eucalyptus Nitens,3,0.84
Región de Coquimbo,Salamanca,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Salamanca,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Salamanca,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Salamanca,Coigüe,0,0
Región de Coquimbo,Salamanca,Quillay,0,0
Región de Coquimbo,Salamanca,Raulí,0,0
Región de Coquimbo,Salamanca,Tamarugo,0,0
Región de Coquimbo,Salamanca,Otras Especies Exóticas,0,0
Región de Coquimbo,Salamanca,Otras Coníferas,0,0
Región de Coquimbo,Salamanca,Otras Especies Nativas,0,0
Región de Coquimbo,Salamanca,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Ovalle,Total,55,1497.5
Región de Coquimbo,Ovalle,Sin clasificar,0,0
Región de Coquimbo,Ovalle,Acacia,21,613.25
Región de Coquimbo,Ovalle,Álamo,1,0.5
Región de Coquimbo,Ovalle,Aromo,0,0
Región de Coquimbo,Ovalle,Atriplex sp,12,769.5
Región de Coquimbo,Ovalle,Eucalipto Blanco (Eucalyptus Globulus),29,101.05
Región de Coquimbo,Ovalle,Eucalyptus Nitens,1,0.2
Región de Coquimbo,Ovalle,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Ovalle,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Ovalle,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Ovalle,Coigüe,0,0
Región de Coquimbo,Ovalle,Quillay,0,0
Región de Coquimbo,Ovalle,Raulí,0,0
Región de Coquimbo,Ovalle,Tamarugo,0,0
Región de Coquimbo,Ovalle,Otras Especies Exóticas,1,12
Región de Coquimbo,Ovalle,Otras Coníferas,0,0
Región de Coquimbo,Ovalle,Otras Especies Nativas,0,0
Región de Coquimbo,Ovalle,Especie Nativa y Especie Exótica,1,1
Región de Coquimbo,Combarbalá,Total,21,201.749
Región de Coquimbo,Combarbalá,Sin clasificar,1,1
Región de Coquimbo,Combarbalá,Acacia,8,107.12
Región de Coquimbo,Combarbalá,Álamo,0,0
Región de Coquimbo,Combarbalá,Aromo,0,0
Región de Coquimbo,Combarbalá,Atriplex sp,1,2
Región de Coquimbo,Combarbalá,Eucalipto Blanco (Eucalyptus Globulus),6,4.526
Región de Coquimbo,Combarbalá,Eucalyptus Nitens,2,0.6
Región de Coquimbo,Combarbalá,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Coquimbo,Combarbalá,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Coquimbo,Combarbalá,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Coquimbo,Combarbalá,Coigüe,0,0
Región de Coquimbo,Combarbalá,Quillay,1,0.003
Región de Coquimbo,Combarbalá,Raulí,0,0
Región de Coquimbo,Combarbalá,Tamarugo,0,0
Región de Coquimbo,Combarbalá,Otras Especies Exóticas,1,1
Región de Coquimbo,Combarbalá,Otras Coníferas,0,0
Región de Coquimbo,Combarbalá,Otras Especies Nativas,3,85.5
Región de Coquimbo,Combarbalá,Especie Nativa y Especie Exótica,0,0
Región de Coquimbo,Monte Patria,Total,2,6.3
Región de Coquimbo,Monte Patria,Sin clasificar,0,0
Región de Coquimbo,Monte Patria,Acacia,0,0
Región de Coquimbo,Monte Patria,Álamo,0,0
Región de Coquimbo,Monte Patria,Aromo,0,0
Región de Coquimbo,Monte Patria,Atriplex sp,0,0
Región de Coquimbo,Monte Patria,Eucalipto Blanco (Eucalyptus Globulus),1,0.3
