total_nacional_region,comuna_6_7,tipo_de_cultivo,especie,numero_de_upa_8910,superficie_total_cultivo_ha,riego__superficie_ha,secano_superficie_ha,sin_clasificar_11_superficie_ha
Región de La Araucanía,Padre Las Casas,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Padre Las Casas,Vides para vinificación y uvas pisqueras,Tintas,2,0.7,0.7,0,0
Región de La Araucanía,Padre Las Casas,Vides para vinificación y uvas pisqueras,Blancas,0,0,0,0,0
Región de La Araucanía,Padre Las Casas,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Total,297,13039.96314987182,368,12604.16314987182,67.8
Región de La Araucanía,Perquenco,Cereales,Sin Clasificar,4,67.8,0,0,67.8
Región de La Araucanía,Perquenco,Cereales,Amaranto,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Arroz,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Avena (Grano Seco),214,4519.26044925506,105,4414.26044925506,0
Región de La Araucanía,Perquenco,Cereales,Cebada Cervecera,6,238.2,0,238.2,0
Región de La Araucanía,Perquenco,Cereales,Centeno,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Chía,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Maíz,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Mijo,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Quinoa,3,45.02,0,45.02,0
Región de La Araucanía,Perquenco,Cereales,Sorgo,0,0,0,0,0
Región de La Araucanía,Perquenco,Cereales,Trigo Blanco,181,6843.092700616758,130,6713.092700616758,0
Región de La Araucanía,Perquenco,Cereales,Trigo Candeal,4,127,0,127,0
Región de La Araucanía,Perquenco,Cereales,Triticale,33,1128.59,133,995.59,0
Región de La Araucanía,Perquenco,Cereales,Otros Cereales,2,71,0,71,0
Región de La Araucanía,Perquenco,Forrajeras,Total,58,152.1941176472,16.6941176472,135.5,0
Región de La Araucanía,Perquenco,Forrajeras,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Alfalfa,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Arveja Forrajera,4,13.1,0,13.1,0
Región de La Araucanía,Perquenco,Forrajeras,Arvejilla,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Avena (Forrajera) Sola,33,75.7441176472,6.7941176472,68.95,0
Región de La Araucanía,Perquenco,Forrajeras,Avena Asociada,10,16.95,0.9,16.05,0
Región de La Araucanía,Perquenco,Forrajeras,Ballica Anual,8,16,1.5,14.5,0
Región de La Araucanía,Perquenco,Forrajeras,Ballica Bianual,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Ballica Perenne o Persistente,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Col,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Falaris,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Festuca,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Haba Forrajera,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Maíz Para Silo,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Mezcla de Forrajeras,1,4,0,4,0
Región de La Araucanía,Perquenco,Forrajeras,Mijo,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Pasto Canario,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Pasto Miel,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Sorgo,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Raps Forrajero,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Topinambur,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Balansa,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Blanco,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Ladino,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Rosado,1,2.5,2.5,0,0
Región de La Araucanía,Perquenco,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Vicia,0,0,0,0,0
Región de La Araucanía,Perquenco,Forrajeras,Otras Forrajeras Anuales,1,1.9,0,1.9,0
Región de La Araucanía,Perquenco,Forrajeras,Otras Forrajeras Permanentes,2,22,5,17,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Total,50,3374.103645169808,0,3329.103645169808,45
Región de La Araucanía,Perquenco,Cultivos Industriales,Sin Clasificar,1,45,0,0,45
Región de La Araucanía,Perquenco,Cultivos Industriales,Achicoria,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Algodón,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Colza,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Hinojo,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Jojoba,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Linaza,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Lupino Dulce,31,1036.417512049808,0,1036.417512049808,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Lupino Amargo,10,148.14,0,148.14,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Maní,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Maravilla,1,0.07,0,0.07,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Mimbre,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Mostaza,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Raps (Canola),14,2144.47613312,0,2144.47613312,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Remolacha,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Soya,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Tabaco,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Tomate,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Topinambur,0,0,0,0,0
Región de La Araucanía,Perquenco,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Total,105,473.60818347575,89.96762378965,383.6405596861,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Arveja (Grano Seco),7,3.211,2.46,0.751,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Chícharo,7,0.052,0.021,0.031,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Lenteja,10,3.11,0.046,3.064,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Poroto (Grano Seco),9,338.7075596861,1.733,336.9745596861,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Otras Leguminosas,3,41.502,0,41.502,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Papa,90,86.53562378965,85.21762378965,1.318,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Papa Nativa,1,0.49,0.49,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región de La Araucanía,Perquenco,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,0,0,0,0,0
Región de La Araucanía,Perquenco,Vides para vinificación y uvas pisqueras,Total,0,0,0,0,0
Región de La Araucanía,Perquenco,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Perquenco,Vides para vinificación y uvas pisqueras,Tintas,0,0,0,0,0
Región de La Araucanía,Perquenco,Vides para vinificación y uvas pisqueras,Blancas,0,0,0,0,0
Región de La Araucanía,Perquenco,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Total,361,3605.655209392889,201.5018575781,3389.088863422789,15.064488392
Región de La Araucanía,Pitrufquén,Cereales,Sin Clasificar,6,15.064488392,0,0,15.064488392
Región de La Araucanía,Pitrufquén,Cereales,Amaranto,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Arroz,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Avena (Grano Seco),306,1877.609044079089,134.4448717949,1743.164172284189,0
Región de La Araucanía,Pitrufquén,Cereales,Cebada Cervecera,7,51.7655860064,3.5,48.2655860064,0
Región de La Araucanía,Pitrufquén,Cereales,Centeno,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Chía,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Maíz,7,30.8943925232,30.7943925232,0.1,0
Región de La Araucanía,Pitrufquén,Cereales,Mijo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Quinoa,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Sorgo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cereales,Trigo Blanco,142,1561.332482029,25.26259326,1536.069888769,0
Región de La Araucanía,Pitrufquén,Cereales,Trigo Candeal,3,11,0,11,0
Región de La Araucanía,Pitrufquén,Cereales,Triticale,8,53.4892163632,5,48.4892163632,0
Región de La Araucanía,Pitrufquén,Cereales,Otros Cereales,4,4.5,2.5,2,0
Región de La Araucanía,Pitrufquén,Forrajeras,Total,271,2049.9656139086,259.7437116494,1778.2219022592,12
Región de La Araucanía,Pitrufquén,Forrajeras,Sin Clasificar,2,12,0,0,12
Región de La Araucanía,Pitrufquén,Forrajeras,Alfalfa,4,17.8086956513,4,13.8086956513,0
Región de La Araucanía,Pitrufquén,Forrajeras,Arveja Forrajera,2,2.5,0,2.5,0
Región de La Araucanía,Pitrufquén,Forrajeras,Arvejilla,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Avena (Forrajera) Sola,32,173.412399355,0,173.412399355,0
Región de La Araucanía,Pitrufquén,Forrajeras,Avena Asociada,119,337.5450072447,31.75,305.7950072447,0
Región de La Araucanía,Pitrufquén,Forrajeras,Ballica Anual,49,324.9211661553,17,307.9211661553,0
Región de La Araucanía,Pitrufquén,Forrajeras,Ballica Bianual,27,123.071962616,50.4322429905,72.6397196255,0
Región de La Araucanía,Pitrufquén,Forrajeras,Ballica Perenne o Persistente,21,129.4922404484,46.9808717949,82.5113686535,0
Región de La Araucanía,Pitrufquén,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Cebada Forrajera (incluye silo),1,2,0,2,0
Región de La Araucanía,Pitrufquén,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Col,1,2,2,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Falaris,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Festuca,1,4,0,4,0
Región de La Araucanía,Pitrufquén,Forrajeras,Haba Forrajera,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Maíz Para Silo,5,42.680596864,42.680596864,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Mezcla de Forrajeras,26,434.49267516,55.2,379.29267516,0
Región de La Araucanía,Pitrufquén,Forrajeras,Mijo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Nabo (incluye silo),4,12.2,2,10.2,0
Región de La Araucanía,Pitrufquén,Forrajeras,Pasto Canario,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Pasto Miel,1,13,0,13,0
Región de La Araucanía,Pitrufquén,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Sorgo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Raps Forrajero,5,288.0374621189,5.7,282.3374621189,0
Región de La Araucanía,Pitrufquén,Forrajeras,Topinambur,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Balansa,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Blanco,2,57.7086956513,0,57.7086956513,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Ladino,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Rosado,12,67.7947126437,2,65.7947126437,0
Región de La Araucanía,Pitrufquén,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Vicia,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Forrajeras,Otras Forrajeras Anuales,2,2.3,0,2.3,0
Región de La Araucanía,Pitrufquén,Forrajeras,Otras Forrajeras Permanentes,2,3,0,3,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Total,3,112.8129566219,0,112.8129566219,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Achicoria,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Algodón,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Colza,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Hinojo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Jojoba,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Linaza,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Maní,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Maravilla,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Mimbre,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Mostaza,1,1.7213114751,0,1.7213114751,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Raps (Canola),1,91.0916451468,0,91.0916451468,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Remolacha,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Soya,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Tabaco,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Tomate,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Topinambur,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Cultivos Industriales,Otros Industriales,3,20,0,20,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Total,182,181.28885910715,124.04771959685,57.2261395103,0.015
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Sin Clasificar,2,0.015,0,0,0.015
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Arveja (Grano Seco),14,3.9943114751,0.275,3.7193114751,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Poroto (Grano Seco),21,1.908,0.635,1.273,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Otras Leguminosas,6,13.6908280352,0.35,13.3408280352,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Papa,167,159.98071959685,121.58771959685,38.393,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Papa Nativa,3,1.7,1.2,0.5,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Vides para vinificación y uvas pisqueras,Total,2,0.5,0.5,0,0
Región de La Araucanía,Pitrufquén,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Vides para vinificación y uvas pisqueras,Tintas,2,0.5,0.5,0,0
Región de La Araucanía,Pitrufquén,Vides para vinificación y uvas pisqueras,Blancas,0,0,0,0,0
Región de La Araucanía,Pitrufquén,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Total,4,7.5,0,7.5,0
Región de La Araucanía,Pucón,Cereales,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Amaranto,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Arroz,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Avena (Grano Seco),4,6.5,0,6.5,0
Región de La Araucanía,Pucón,Cereales,Cebada Cervecera,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Centeno,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Chía,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Maíz,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Mijo,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Quinoa,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Sorgo,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Trigo Blanco,2,1,0,1,0
Región de La Araucanía,Pucón,Cereales,Trigo Candeal,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Triticale,0,0,0,0,0
Región de La Araucanía,Pucón,Cereales,Otros Cereales,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Total,56,646.9100000000001,72.5,572.3100000000001,2.1
Región de La Araucanía,Pucón,Forrajeras,Sin Clasificar,2,2.1,0,0,2.1
Región de La Araucanía,Pucón,Forrajeras,Alfalfa,2,4.5,1.5,3,0
Región de La Araucanía,Pucón,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Arvejilla,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Avena (Forrajera) Sola,3,4,3,1,0
Región de La Araucanía,Pucón,Forrajeras,Avena Asociada,1,7,0,7,0
Región de La Araucanía,Pucón,Forrajeras,Ballica Anual,9,16.7,5.5,11.2,0
Región de La Araucanía,Pucón,Forrajeras,Ballica Bianual,7,15.9,0,15.9,0
Región de La Araucanía,Pucón,Forrajeras,Ballica Perenne o Persistente,13,166.715,13,153.715,0
Región de La Araucanía,Pucón,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Col,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Falaris,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Festuca,6,73.39,3.5,69.89,0
Región de La Araucanía,Pucón,Forrajeras,Haba Forrajera,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Maíz Para Silo,3,23,23,0,0
Región de La Araucanía,Pucón,Forrajeras,Mezcla de Forrajeras,1,15,0,15,0
Región de La Araucanía,Pucón,Forrajeras,Mijo,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Pasto Canario,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Pasto Miel,5,7,2.5,4.5,0
Región de La Araucanía,Pucón,Forrajeras,Pasto Ovillo,10,45.48,2,43.48,0
Región de La Araucanía,Pucón,Forrajeras,Sorgo,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Raps Forrajero,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Topinambur,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Balansa,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Blanco,5,54.41,2,52.41,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Ladino,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Rosado,34,211.715,16.5,195.215,0
Región de La Araucanía,Pucón,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Vicia,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Otras Forrajeras Anuales,0,0,0,0,0
Región de La Araucanía,Pucón,Forrajeras,Otras Forrajeras Permanentes,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Total,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Achicoria,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Algodón,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Colza,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Hinojo,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Jojoba,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Linaza,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Maní,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Maravilla,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Mimbre,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Mostaza,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Raps (Canola),0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Remolacha,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Soya,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Tabaco,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Tomate,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Topinambur,0,0,0,0,0
Región de La Araucanía,Pucón,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Total,42,13.297,3.002,10.285,0.01
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Sin Clasificar,1,0.01,0,0,0.01
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Arveja (Grano Seco),1,0.05,0,0.05,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Poroto (Grano Seco),3,0.2,0,0.2,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Otras Leguminosas,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Papa,39,12.917,2.902,10.015,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Papa Nativa,2,0.12,0.1,0.02,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región de La Araucanía,Pucón,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,0,0,0,0,0
Región de La Araucanía,Pucón,Vides para vinificación y uvas pisqueras,Total,0,0,0,0,0
Región de La Araucanía,Pucón,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región de La Araucanía,Pucón,Vides para vinificación y uvas pisqueras,Tintas,0,0,0,0,0
Región de La Araucanía,Pucón,Vides para vinificación y uvas pisqueras,Blancas,0,0,0,0,0
Región de La Araucanía,Pucón,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región de La Araucanía,Saavedra,Cereales,Total,828,1377.6224255598,1,1360.1224255598,16.5
Región de La Araucanía,Saavedra,Cereales,Sin Clasificar,9,16.5,0,0,16.5
Región de La Araucanía,Saavedra,Cereales,Amaranto,0,0,0,0,0
Región de La Araucanía,Saavedra,Cereales,Arroz,0,0,0,0,0
Región de La Araucanía,Saavedra,Cereales,Avena (Grano Seco),316,455.3195084441,1,454.3195084441,0
Región de La Araucanía,Saavedra,Cereales,Cebada Cervecera,3,3,0,3,0
Región de La Araucanía,Saavedra,Cereales,Centeno,0,0,0,0,0
Región de La Araucanía,Saavedra,Cereales,Chía,0,0,0,0,0
Región de La Araucanía,Saavedra,Cereales,Maíz,1,0.005,0,0.005,0
Región de La Araucanía,Saavedra,Cereales,Mijo,0,0,0,0,0
Región de La Araucanía,Saavedra,Cereales,Quinoa,1,0.5,0,0.5,0
