total_nacional_region____,comuna6_7____,especie____,total__numero_de_upa89__,total__superficie_ha__,total__superficie_ha__en_riego,total__superficie_ha__en_secano,total__superficie_ha__sin_clasificar_10,total__estado_desarrollo_ha__en_formacion_11,total__estado_desarrollo_ha__en_produccion_12,total__estado_desarrollo_ha__sin_clasificar_10
Región del Maule,Molina,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Molina,Limonero,0,0,0,0,0,0,0,0
Región del Maule,Molina,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Molina,Mango,0,0,0,0,0,0,0,0
Región del Maule,Molina,Manzana,48,1602.7309,1587.6509,0,15.08,66.9473493975,1535.7835491727,0
Región del Maule,Molina,Membrillo,3,6.4999,6.4999,0,0,0.4,6.100000000000001,0
Región del Maule,Molina,"Moras, Murta y Zarzaparrila",48,30.488,30.488,0,0,11.125,19.363,0
Región del Maule,Molina,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Molina,Nectarino,3,4,4,0,0,0,4,0
Región del Maule,Molina,Nogal,13,103.6129,103.6129,0,0,0.5,103.1128571441,0
Región del Maule,Molina,Olivo,3,33.92,33.92,0,0,0,33.92,0
Región del Maule,Molina,Palto,0,0,0,0,0,0,0,0
Región del Maule,Molina,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Molina,Pera,12,311.8351,294.6351,0,17.2,25,286.835111877,0
Región del Maule,Molina,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Molina,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Molina,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Molina,Tuna,3,1.7,0,1.7,0,0,1.7,0
Región del Maule,Molina,Uva de Mesa,3,4,4,0,0,0,4,0
Región del Maule,Molina,Otros Frutales,1,3,3,0,0,0,3,0
Región del Maule,Molina,Quinta Frutal,1,0.2,0.2,0,0,0,0.2,0
Región del Maule,Rauco,Total,130,1347.3588,1346.3888,0.97,0,304.0079016542,1043.1307790586,0.2200256246
Región del Maule,Rauco,Sin Clasificar,1,0.22,0,0.22,0,0,0,0.2200256246
Región del Maule,Rauco,Almendro,7,12.7,12.2,0.5,0,0.1,12.6,0
Región del Maule,Rauco,Berries,5,30.7,30.7,0,0,1,29.7,0
Región del Maule,Rauco,Avellano Europeo,1,0.5,0.5,0,0,0,0.5,0
Región del Maule,Rauco,Castaño,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Cerezo,112,1100.6938,1100.6938,0,0,272.7879016542,827.9059214839,0
Región del Maule,Rauco,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Ciruelo Europeo,4,64.4821,64.4821,0,0,27.62,36.862145337,0
Región del Maule,Rauco,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región del Maule,Rauco,Duraznero (Tipo Conservero),5,5.3581,5.3581,0,0,0,5.3580645162,0
Región del Maule,Rauco,Granado,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Kiwi,7,57.5909,57.5909,0,0,0,57.5909074581,0
Región del Maule,Rauco,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Rauco,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Limonero,2,1,1,0,0,0.5,0.5,0
Región del Maule,Rauco,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Mango,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Manzana,4,33.9093,33.9093,0,0,0,33.9092541601,0
Región del Maule,Rauco,Membrillo,0,0,0,0,0,0,0,0
Región del Maule,Rauco,"Moras, Murta y Zarzaparrila",2,1.0924,1.0924,0,0,0,1.0923766816,0
Región del Maule,Rauco,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Nogal,6,5.6,5.6,0,0,2,3.6,0
Región del Maule,Rauco,Olivo,1,0.3,0.3,0,0,0,0.3,0
Región del Maule,Rauco,Palto,2,2.25,2.25,0,0,0,2.25,0
Región del Maule,Rauco,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Pera,3,3.4622,3.4622,0,0,0,3.4621094217,0
Región del Maule,Rauco,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Rauco,Tuna,0,0,0,0,0,0,0,0
Región del Maule,Rauco,Uva de Mesa,3,17.25,17.25,0,0,0,17.25,0
Región del Maule,Rauco,Otros Frutales,3,10,10,0,0,0,10,0
Región del Maule,Rauco,Quinta Frutal,1,0.25,0,0.25,0,0,0.25,0
Región del Maule,Romeral,Total,360,3851.7058,3847.2058,4.5,0,827.7621476073,3021.9438281689,2
Región del Maule,Romeral,Sin Clasificar,2,2.61,0.61,2,0,0,0.61,2
Región del Maule,Romeral,Almendro,2,0.06000000000000001,0.06000000000000001,0,0,0,0.06000000000000001,0
Región del Maule,Romeral,Berries,25,181.24,181.24,0,0,8.675,172.565,0
Región del Maule,Romeral,Avellano Europeo,7,310.1624,310.1624,0,0,22,288.1623918984,0
Región del Maule,Romeral,Castaño,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Cerezo,295,2581.6405,2580.6405,1,0,700.7250199474,1880.9155119978,0
Región del Maule,Romeral,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Ciruelo Europeo,5,13.7404,13.7404,0,0,0,13.7404708215,0
Región del Maule,Romeral,Ciruelo Japonés,1,0.02,0.02,0,0,0,0.02,0
Región del Maule,Romeral,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Duraznero (Consumo Fresco),1,0.15,0.15,0,0,0,0.15,0
Región del Maule,Romeral,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Maule,Romeral,Granado,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Kiwi,11,85.4002,85.4002,0,0,0,85.4001923231,0
Región del Maule,Romeral,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Romeral,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Limonero,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Mango,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Manzana,28,361.0704,360.5704,0.5,0,7.7234042555,353.3470419606,0
Región del Maule,Romeral,Membrillo,1,0.1,0.1,0,0,0,0.1,0
Región del Maule,Romeral,"Moras, Murta y Zarzaparrila",85,157.398,157.398,0,0,3.65,153.748,0
Región del Maule,Romeral,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Nogal,10,145.88,144.88,1,0,82,63.88,0
Región del Maule,Romeral,Olivo,2,7.659999999999999,7.659999999999999,0,0,0,7.659999999999999,0
Región del Maule,Romeral,Palto,1,0.01,0.01,0,0,0.01,0,0
Región del Maule,Romeral,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Pera,2,3.9139,3.9139,0,0,2.9787234044,0.9352191675,0
Región del Maule,Romeral,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Romeral,Tuna,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Uva de Mesa,0,0,0,0,0,0,0,0
Región del Maule,Romeral,Otros Frutales,2,0.65,0.65,0,0,0,0.65,0
Región del Maule,Romeral,Quinta Frutal,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Total,164,6151.5995,6150.9,0.5635,0.136,1178.4313500325,4973.1679814687,0
Región del Maule,Sagrada Familia,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Almendro,2,1.55,1.55,0,0,1.5,0.05,0
Región del Maule,Sagrada Familia,Berries,3,64,64,0,0,11,53,0
Región del Maule,Sagrada Familia,Avellano Europeo,3,36.1521,36.1521,0,0,0,36.1521272641,0
Región del Maule,Sagrada Familia,Castaño,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Cerezo,149,3440.6227,3440.5547,0,0.068,1120.9234097342,2319.6989958506,0
Región del Maule,Sagrada Familia,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Ciruelo Europeo,8,113.8212,113.8212,0,0,0,113.8210867412,0
Región del Maule,Sagrada Familia,Ciruelo Japonés,4,66.03,66.03,0,0,0,66.03,0
Región del Maule,Sagrada Familia,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Damasco,1,0.1,0.1,0,0,0,0.1,0
Región del Maule,Sagrada Familia,Duraznero (Consumo Fresco),5,12.4,12.4,0,0,8,4.4,0
Región del Maule,Sagrada Familia,Duraznero (Tipo Conservero),1,0.5,0.5,0,0,0,0.5,0
Región del Maule,Sagrada Familia,Granado,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Kiwi,10,219.5138,219.5138,0,0,13.3224477612,206.1912749557,0
Región del Maule,Sagrada Familia,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Limonero,5,2.1,2.1,0,0,1.1,1,0
Región del Maule,Sagrada Familia,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Mango,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Manzana,13,389.5447,389.5447,0,0,22.3854925371,367.1591991237,0
Región del Maule,Sagrada Familia,Membrillo,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Naranjo,1,0.1,0.1,0,0,0.1,0,0
Región del Maule,Sagrada Familia,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Nogal,4,2.85,2.85,0,0,0.1,2.75,0
Región del Maule,Sagrada Familia,Olivo,4,1579.43,1579.43,0,0,0,1579.43,0
Región del Maule,Sagrada Familia,Palto,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Pera,7,192.1853,192.1853,0,0,0,192.1852975334,0
Región del Maule,Sagrada Familia,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Sagrada Familia,Tuna,3,1.3997,0.7682,0.5635,0.068,0,1.4,0
Región del Maule,Sagrada Familia,Uva de Mesa,4,28.5,28.5,0,0,0,28.5,0
Región del Maule,Sagrada Familia,Otros Frutales,1,0.8,0.8,0,0,0,0.8,0
Región del Maule,Sagrada Familia,Quinta Frutal,0,0,0,0,0,0,0,0
Región del Maule,Teno,Total,544,7550.4845,7520.4355,30.049,0,1992.9263921418,5527.5092279188,30.0489743754
Región del Maule,Teno,Sin Clasificar,9,29.549,0,29.549,0,0,0,29.5489743754
Región del Maule,Teno,Almendro,2,0.4300000000000001,0.4300000000000001,0,0,0,0.4300000000000001,0
Región del Maule,Teno,Berries,107,104.555,104.555,0,0,9.37,95.185,0
Región del Maule,Teno,Avellano Europeo,8,465.88,465.88,0,0,335.88,130,0
Región del Maule,Teno,Castaño,1,1,1,0,0,1,0,0
Región del Maule,Teno,Cerezo,344,4088.1526,4088.1526,0,0,1281.6863921418,2806.4662777688,0
Región del Maule,Teno,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Teno,Ciruelo Europeo,10,148.5876,148.5876,0,0,22,126.5876412238,0
Región del Maule,Teno,Ciruelo Japonés,3,21.7,21.7,0,0,4,17.7,0
Región del Maule,Teno,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Teno,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Teno,Duraznero (Consumo Fresco),6,14.5,14.5,0,0,2,12.5,0
Región del Maule,Teno,Duraznero (Tipo Conservero),8,19.9219,19.9219,0,0,0,19.9219354838,0
Región del Maule,Teno,Granado,0,0,0,0,0,0,0,0
Región del Maule,Teno,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Teno,Kiwi,17,304.6809,304.6809,0,0,0,304.6808900062,0
Región del Maule,Teno,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Teno,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Teno,Limonero,0,0,0,0,0,0,0,0
Región del Maule,Teno,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Teno,Mango,0,0,0,0,0,0,0,0
Región del Maule,Teno,Manzana,62,1529.1892,1529.1892,0,0,179.94,1349.2492100187,0
Región del Maule,Teno,Membrillo,1,0.2,0.2,0,0,0,0.2,0
Región del Maule,Teno,"Moras, Murta y Zarzaparrila",104,82.2626,82.2626,0,0,4.95,77.3126233184,0
Región del Maule,Teno,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Teno,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Teno,Nogal,28,336.12,336.12,0,0,118.2,217.92,0
Región del Maule,Teno,Olivo,0,0,0,0,0,0,0,0
Región del Maule,Teno,Palto,2,1.05,1.05,0,0,0.55,0.5,0
Región del Maule,Teno,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Teno,Pera,15,336.8287,336.8287,0,0,19.35,317.4786500991,0
Región del Maule,Teno,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Teno,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Teno,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Teno,Tuna,0,0,0,0,0,0,0,0
Región del Maule,Teno,Uva de Mesa,7,63.605,63.605,0,0,13,50.605,0
Región del Maule,Teno,Otros Frutales,1,1,1,0,0,1,0,0
Región del Maule,Teno,Quinta Frutal,5,1.272,0.772,0.5,0,0,0.772,0.5
Región del Maule,Vichuquén,Total,25,34.3881,29.3881,5,0,11.8371004981,22.5509194412,0
Región del Maule,Vichuquén,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Almendro,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Berries,2,0.12,0.12,0,0,0.1,0.02,0
Región del Maule,Vichuquén,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Castaño,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Cerezo,2,1.2433,1.2433,0,0,0.1676044545,1.0756494707,0
Región del Maule,Vichuquén,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Ciruelo Europeo,1,0.012,0.012,0,0,0,0.0119717468,0
Región del Maule,Vichuquén,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Duraznero (Consumo Fresco),8,7.2,7.2,0,0,0,7.2,0
Región del Maule,Vichuquén,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Granado,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Kiwi,1,0.8774,0.8774,0,0,0,0.8773853758,0
Región del Maule,Vichuquén,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Limonero,1,0.02,0.02,0,0,0,0.02,0
Región del Maule,Vichuquén,Mandarina,1,0.02,0.02,0,0,0,0.02,0
Región del Maule,Vichuquén,Mango,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Manzana,4,1.9615,1.4615,0.5,0,0,1.961462949,0
Región del Maule,Vichuquén,Membrillo,3,3,0,3,0,3,0,0
Región del Maule,Vichuquén,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Nogal,3,6.3,6.3,0,0,1.3,5,0
Región del Maule,Vichuquén,Olivo,3,4.3,4.3,0,0,2,2.3,0
Región del Maule,Vichuquén,Palto,1,4.9695,4.9695,0,0,4.9694960436,0,0
Región del Maule,Vichuquén,Papayo,4,2.45,2.45,0,0,0.3,2.15,0
Región del Maule,Vichuquén,Pera,2,0.3144,0.3144,0,0,0,0.3144498989,0
Región del Maule,Vichuquén,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Tuna,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Uva de Mesa,2,1.6,0.1,1.5,0,0,1.6,0
Región del Maule,Vichuquén,Otros Frutales,0,0,0,0,0,0,0,0
Región del Maule,Vichuquén,Quinta Frutal,0,0,0,0,0,0,0,0
Región del Maule,Linares,Total,428,2978.5991,2960.7491,17.85,0,552.2141305189,2421.6348976277,4.75
Región del Maule,Linares,Sin Clasificar,10,4.75,0,4.75,0,0,0,4.75
Región del Maule,Linares,Almendro,1,1,1,0,0,0,1,0
Región del Maule,Linares,Berries,294,831.213,831.213,0,0,69.71,761.5029248717,0
Región del Maule,Linares,Avellano Europeo,16,155.67,155.67,0,0,87.8200218816,67.85,0
Región del Maule,Linares,Castaño,0,0,0,0,0,0,0,0
Región del Maule,Linares,Cerezo,45,613.0978,613.0978,0,0,287.7541086373,325.3436518658,0
Región del Maule,Linares,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Linares,Ciruelo Europeo,3,36,36,0,0,27,9,0
Región del Maule,Linares,Ciruelo Japonés,1,0.038,0.038,0,0,0,0.038,0
Región del Maule,Linares,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Linares,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Linares,Duraznero (Consumo Fresco),2,1.037,1.037,0,0,0,1.037,0
Región del Maule,Linares,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Maule,Linares,Granado,0,0,0,0,0,0,0,0
Región del Maule,Linares,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Linares,Kiwi,9,84.8985,84.8985,0,0,0,84.89847594700001,0
Región del Maule,Linares,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Linares,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Linares,Limonero,0,0,0,0,0,0,0,0
Región del Maule,Linares,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Linares,Mango,0,0,0,0,0,0,0,0
Región del Maule,Linares,Manzana,21,691.4297,687.4297,4,0,26,665.4297015191,0
Región del Maule,Linares,Membrillo,3,9,0,9,0,0,9,0
Región del Maule,Linares,"Moras, Murta y Zarzaparrila",154,83.81,83.81,0,0,4.13,79.68,0
Región del Maule,Linares,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Linares,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Linares,Nogal,25,374.31,374.31,0,0,20.9,353.41,0
Región del Maule,Linares,Olivo,0,0,0,0,0,0,0,0
Región del Maule,Linares,Palto,2,2.6,2.6,0,0,2.6,0,0
Región del Maule,Linares,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Linares,Pera,6,53.4991,53.4991,0,0,6,47.4991434241,0
Región del Maule,Linares,Pistacho,3,12.5,12.5,0,0,12.5,0,0
Región del Maule,Linares,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Linares,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Linares,Tuna,3,3,3,0,0,3,0,0
Región del Maule,Linares,Uva de Mesa,3,13.8,13.8,0,0,0,13.8,0
Región del Maule,Linares,Otros Frutales,3,5.94,5.94,0,0,4.8,1.14,0
Región del Maule,Linares,Quinta Frutal,7,1.006,0.906,0.1,0,0,1.006,0
Región del Maule,Colbún,Total,228,2357.2279,2357.1279,0.1,0,448.1949999996,1909.0328810128,0
Región del Maule,Colbún,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Almendro,1,0.1,0.1,0,0,0,0.1,0
Región del Maule,Colbún,Berries,138,324.5109,324.5109,0,0,48.8,275.7108810132,0
Región del Maule,Colbún,Avellano Europeo,6,162,162,0,0,60,102,0
Región del Maule,Colbún,Castaño,3,5,5,0,0,5,0,0
Región del Maule,Colbún,Cerezo,16,400.73,400.73,0,0,152.1349999996,248.595,0
Región del Maule,Colbún,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Ciruelo Europeo,1,0.1,0.1,0,0,0,0.1,0
Región del Maule,Colbún,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región del Maule,Colbún,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Maule,Colbún,Granado,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Kiwi,6,91.795,91.795,0,0,0,91.7949999996,0
Región del Maule,Colbún,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Colbún,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Limonero,1,0.03,0.03,0,0,0,0.03,0
Región del Maule,Colbún,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Mango,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Manzana,12,1184.66,1184.66,0,0,151.98,1032.68,0
Región del Maule,Colbún,Membrillo,0,0,0,0,0,0,0,0
Región del Maule,Colbún,"Moras, Murta y Zarzaparrila",90,78.802,78.802,0,0,5.62,73.182,0
Región del Maule,Colbún,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Nogal,4,80.1,80.1,0,0,13.5,66.6,0
Región del Maule,Colbún,Olivo,1,0.25,0.25,0,0,0,0.25,0
Región del Maule,Colbún,Palto,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Pera,3,18.55,18.55,0,0,4.16,14.39,0
Región del Maule,Colbún,Pistacho,1,7,7,0,0,7,0,0
Región del Maule,Colbún,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Colbún,Tuna,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Uva de Mesa,0,0,0,0,0,0,0,0
Región del Maule,Colbún,Otros Frutales,4,3,3,0,0,0,3,0
Región del Maule,Colbún,Quinta Frutal,2,0.6,0.5,0.1,0,0,0.6,0
Región del Maule,Longaví,Total,953,7793.0349,7755.6349,1.4,36,1969.7169442956,5821.9180672273,1.4
Región del Maule,Longaví,Sin Clasificar,3,1.4,0,1.4,0,0,0,1.4
Región del Maule,Longaví,Almendro,3,1.11,1.11,0,0,1.11,0,0
Región del Maule,Longaví,Berries,736,1214.2518,1214.2518,0,0,172.605708298,1041.6462543503,0
Región del Maule,Longaví,Avellano Europeo,29,1160.23,1160.23,0,0,319.9299781184,840.3,0
Región del Maule,Longaví,Castaño,3,12,12,0,0,6,6,0
Región del Maule,Longaví,Cerezo,46,1093.5203,1093.5203,0,0,688.2367545399001,405.2835178271,0
Región del Maule,Longaví,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Ciruelo Europeo,1,0.2694,0.2694,0,0,0,0.2693643002,0
Región del Maule,Longaví,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Clementina,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Damasco,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región del Maule,Longaví,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Maule,Longaví,Granado,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Higuera,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Kiwi,8,102.6377,102.6377,0,0,0,102.6376948893,0
Región del Maule,Longaví,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Maule,Longaví,Limón de Pica,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Limonero,1,0.5,0.5,0,0,0.5,0,0
Región del Maule,Longaví,Mandarina,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Mango,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Manzana,23,1798.7151,1762.7151,0,36,293.8160526315,1504.8991218609,0
Región del Maule,Longaví,Membrillo,0,0,0,0,0,0,0,0
Región del Maule,Longaví,"Moras, Murta y Zarzaparrila",277,115.326,115.326,0,0,5.2,110.126,0
Región del Maule,Longaví,Naranjo,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Nectarino,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Nogal,31,2052.4696,2052.4696,0,0,459.4584507078,1593.0111267681,0
Región del Maule,Longaví,Olivo,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Palto,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Papayo,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Pera,11,217.385,217.385,0,0,21.91,195.4749872314,0
Región del Maule,Longaví,Pistacho,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Pomelo,0,0,0,0,0,0,0,0
Región del Maule,Longaví,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Maule,Longaví,Tuna,1,0.1,0.1,0,0,0.1,0,0
Región del Maule,Longaví,Uva de Mesa,2,10.5,10.5,0,0,0,10.5,0
Región del Maule,Longaví,Otros Frutales,5,11.7,11.7,0,0,0.45,11.25,0
Región del Maule,Longaví,Quinta Frutal,5,0.92,0.92,0,0,0.4,0.52,0
Región del Maule,Parral,Total,508,3267.1677,3253.8463,13.3214,0,1335.8931935461,1929.2030552121,2.0714285714
Región del Maule,Parral,Sin Clasificar,3,2.0714,0,2.0714,0,0,0,2.0714285714
Región del Maule,Parral,Almendro,2,1.15,1.15,0,0,0.15,1,0
Región del Maule,Parral,Berries,460,785.3891,785.1391,0.25,0,73.1167229579,712.2723885456,0
Región del Maule,Parral,Avellano Europeo,12,1595.3,1595.3,0,0,957.3,638,0
Región del Maule,Parral,Castaño,0,0,0,0,0,0,0,0
Región del Maule,Parral,Cerezo,25,203.9632,203.9632,0,0,141.5264705882,62.4366666665,0
Región del Maule,Parral,Chirimoyo,0,0,0,0,0,0,0,0
Región del Maule,Parral,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región del Maule,Parral,Ciruelo Japonés,0,0,0,0,0,0,0,0
