Total Nacional - Región_0,comuna_6_7_1,tipo_de_cultivo_2,especie_3,número_de_upa_8910_4,superficie_total_cultivo_(ha)_5,riego_
superficie_(ha)_6,secano
superficie_(ha)_7,sin_clasificar_11
superficie_(ha)_8
Región de La Araucanía,ercilla,leguminosas_y_tubérculos,topinambur,00,00,00,00,00
Región de La Araucanía,ercilla,leguminosas_y_tubérculos,otras_raíces_y_tubérculos,00,00,00,00,00
Región de La Araucanía,ercilla,vides_para_vinificación_y_uvas_pisqueras,total,00,00,00,00,00
Región de La Araucanía,ercilla,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región de La Araucanía,ercilla,vides_para_vinificación_y_uvas_pisqueras,tintas,00,00,00,00,00
Región de La Araucanía,ercilla,vides_para_vinificación_y_uvas_pisqueras,blancas,00,00,00,00,00
Región de La Araucanía,ercilla,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,total,40,65,45,20,00
Región de La Araucanía,lonquimay,cereales,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,amaranto,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,arroz,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,avena_(grano_seco),40,55,45,10,00
Región de La Araucanía,lonquimay,cereales,cebada_cervecera,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,centeno,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,chía,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,maíz,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,mijo,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,quinoa,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,sorgo,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,trigo_blanco,10,10,00,10,00
Región de La Araucanía,lonquimay,cereales,trigo_candeal,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,triticale,00,00,00,00,00
Región de La Araucanía,lonquimay,cereales,otros_cereales,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,total,5110,11064,9109,1903,52
Región de La Araucanía,lonquimay,forrajeras,sin_clasificar,60,52,00,00,52
Región de La Araucanía,lonquimay,forrajeras,alfalfa,3830,7346500000000001,6187,11595,00
Región de La Araucanía,lonquimay,forrajeras,arveja_forrajera,150,148,113,35,00
Región de La Araucanía,lonquimay,forrajeras,arvejilla,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,avena_(forrajera)_sola,1640,21325,1539,5935,00
Región de La Araucanía,lonquimay,forrajeras,avena_asociada,40,45,10,35,00
Región de La Araucanía,lonquimay,forrajeras,ballica_anual,70,540,490,50,00
Región de La Araucanía,lonquimay,forrajeras,ballica_bianual,70,670,650,20,00
Región de La Araucanía,lonquimay,forrajeras,ballica_perenne_o_persistente,20,20,10,10,00
Región de La Araucanía,lonquimay,forrajeras,betarraga_forrajera,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,cebada_forrajera_(incluye_silo),00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,centeno_forrajero,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,col,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,falaris,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,festuca,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,haba_forrajera,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,maíz_para_silo,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,mezcla_de_forrajeras,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,mijo,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,nabo_(incluye_silo),00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,pasto_canario,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,pasto_miel,10,20,20,00,00
Región de La Araucanía,lonquimay,forrajeras,pasto_ovillo,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,sorgo,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,raps_forrajero,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,topinambur,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_alejandrino,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_balansa,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_blanco,10,20,20,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_encarnado,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_ladino,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_rosado,70,65,65,00,00
Región de La Araucanía,lonquimay,forrajeras,trébol_subterráneo,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,vicia,00,00,00,00,00
Región de La Araucanía,lonquimay,forrajeras,otras_forrajeras_anuales,10,05,05,00,00
Región de La Araucanía,lonquimay,forrajeras,otras_forrajeras_permanentes,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,total,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,achicoria,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,alforfón_(trigo_sarraceno),00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,algodón,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,colza,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,curaguilla,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,estevia_(o_stevia),00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,hinojo,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,jojoba,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,linaza,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,lupino_dulce,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,lupino_amargo,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,maní,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,maravilla,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,mimbre,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,mostaza,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,raps_(canola),00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,remolacha,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,soya,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,tabaco,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,tomate,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,topinambur,00,00,00,00,00
Región de La Araucanía,lonquimay,cultivos_industriales,otros_industriales,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,total,140,12012,12012,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,arveja_(grano_seco),00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,chícharo,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,garbanzo,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,lenteja,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,poroto_(grano_seco),00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,otras_leguminosas,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,mandioca_(yuca),00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,oca,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,papa,140,12012,12012,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,papa_nativa,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,topinambur,00,00,00,00,00
Región de La Araucanía,lonquimay,leguminosas_y_tubérculos,otras_raíces_y_tubérculos,00,00,00,00,00
Región de La Araucanía,lonquimay,vides_para_vinificación_y_uvas_pisqueras,total,00,00,00,00,00
Región de La Araucanía,lonquimay,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lonquimay,vides_para_vinificación_y_uvas_pisqueras,tintas,00,00,00,00,00
Región de La Araucanía,lonquimay,vides_para_vinificación_y_uvas_pisqueras,blancas,00,00,00,00,00
Región de La Araucanía,lonquimay,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,total,1770,2106222159558,316,2074372159558,025
Región de La Araucanía,los_sauces,cereales,sin_clasificar,10,025,00,00,025
Región de La Araucanía,los_sauces,cereales,amaranto,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,arroz,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,avena_(grano_seco),1100,10734186604005,115,10619186604005,00
Región de La Araucanía,los_sauces,cereales,cebada_cervecera,30,150,00,150,00
Región de La Araucanía,los_sauces,cereales,centeno,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,chía,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,maíz,30,250,200,50,00
Región de La Araucanía,los_sauces,cereales,mijo,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,quinoa,10,01,01,00,00
Región de La Araucanía,los_sauces,cereales,sorgo,00,00,00,00,00
Región de La Araucanía,los_sauces,cereales,trigo_blanco,1090,8400277507195,00,8400277507195,00
Región de La Araucanía,los_sauces,cereales,trigo_candeal,70,146,00,146,00
Región de La Araucanía,los_sauces,cereales,triticale,30,137825748438,00,137825748438,00
Región de La Araucanía,los_sauces,cereales,otros_cereales,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,total,1320,136166028052755,4943626915005,13122240113775,00
Región de La Araucanía,los_sauces,forrajeras,sin_clasificar,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,alfalfa,30,673518983745,673518983745,00,00
Región de La Araucanía,los_sauces,forrajeras,arveja_forrajera,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,arvejilla,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,avena_(forrajera)_sola,460,225188754615,30,222188754615,00
Región de La Araucanía,los_sauces,forrajeras,avena_asociada,600,697663929424,30,694663929424,00
Región de La Araucanía,los_sauces,forrajeras,ballica_anual,100,2019485934763,239755396563,17797305382,00
Región de La Araucanía,los_sauces,forrajeras,ballica_bianual,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,ballica_perenne_o_persistente,10,02445092655,00,02445092655,00
Región de La Araucanía,los_sauces,forrajeras,betarraga_forrajera,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,cebada_forrajera_(incluye_silo),00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,centeno_forrajero,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,col,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,falaris,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,festuca,30,1348776982815,148776982815,120,00
Región de La Araucanía,los_sauces,forrajeras,haba_forrajera,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,maíz_para_silo,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,mezcla_de_forrajeras,10,0707656613,00,0707656613,00
Región de La Araucanía,los_sauces,forrajeras,mijo,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,nabo_(incluye_silo),00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,pasto_canario,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,pasto_miel,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,pasto_ovillo,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,sorgo,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,raps_forrajero,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,topinambur,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,trébol_alejandrino,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,trébol_balansa,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,trébol_blanco,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,trébol_encarnado,40,19344610764,00,19344610764,00
Región de La Araucanía,los_sauces,forrajeras,trébol_ladino,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,trébol_rosado,150,2023776982815,1123776982815,90,00
Región de La Araucanía,los_sauces,forrajeras,trébol_subterráneo,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,vicia,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,otras_forrajeras_anuales,00,00,00,00,00
Región de La Araucanía,los_sauces,forrajeras,otras_forrajeras_permanentes,20,20,00,20,00
Región de La Araucanía,los_sauces,cultivos_industriales,total,30,12970958073,00,12970958073,00
Región de La Araucanía,los_sauces,cultivos_industriales,sin_clasificar,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,achicoria,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,alforfón_(trigo_sarraceno),00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,algodón,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,colza,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,curaguilla,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,estevia_(o_stevia),00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,hinojo,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,jojoba,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,linaza,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,lupino_dulce,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,lupino_amargo,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,maní,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,maravilla,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,mimbre,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,mostaza,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,raps_(canola),30,12970958073,00,12970958073,00
Región de La Araucanía,los_sauces,cultivos_industriales,remolacha,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,soya,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,tabaco,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,tomate,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,topinambur,00,00,00,00,00
Región de La Araucanía,los_sauces,cultivos_industriales,otros_industriales,00,00,00,00,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,total,820,9691940494159999,25422,702894049416,1208
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,sin_clasificar,20,1208,00,00,1208
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,arveja_(grano_seco),130,3198,212,1078,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,chícharo,40,135,015,12,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,garbanzo,10,015,015,00,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,lenteja,20,31,00,31,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,poroto_(grano_seco),210,684,456,228,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,otras_leguminosas,50,455,02,453,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,mandioca_(yuca),00,00,00,00,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,oca,00,00,00,00,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,papa,690,350734049416,18242,168314049416,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,papa_nativa,00,00,00,00,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,topinambur,00,00,00,00,00
Región de La Araucanía,los_sauces,leguminosas_y_tubérculos,otras_raíces_y_tubérculos,10,05,00,05,00
Región de La Araucanía,los_sauces,vides_para_vinificación_y_uvas_pisqueras,total,20,38,38,00,00
Región de La Araucanía,los_sauces,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región de La Araucanía,los_sauces,vides_para_vinificación_y_uvas_pisqueras,tintas,20,38,38,00,00
Región de La Araucanía,los_sauces,vides_para_vinificación_y_uvas_pisqueras,blancas,00,00,00,00,00
Región de La Araucanía,los_sauces,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,total,1350,8642319381211,42,8600319381211,00
Región de La Araucanía,lumaco,cereales,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,amaranto,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,arroz,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,avena_(grano_seco),890,4347269972501,30,4317269972501,00
Región de La Araucanía,lumaco,cereales,cebada_cervecera,30,56768276875,00,56768276875,00
Región de La Araucanía,lumaco,cereales,centeno,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,chía,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,maíz,30,17,12,05,00
Región de La Araucanía,lumaco,cereales,mijo,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,quinoa,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,sorgo,00,00,00,00,00
Región de La Araucanía,lumaco,cereales,trigo_blanco,760,3437509497102,00,3437509497102,00
Región de La Araucanía,lumaco,cereales,trigo_candeal,40,140357142856,00,140357142856,00
Región de La Araucanía,lumaco,cereales,triticale,30,62500000002,00,62500000002,00
Región de La Araucanía,lumaco,cereales,otros_cereales,20,70,00,70,00
Región de La Araucanía,lumaco,forrajeras,total,840,21968205686371,183,20038205686371,10
Región de La Araucanía,lumaco,forrajeras,sin_clasificar,10,10,00,00,10
Región de La Araucanía,lumaco,forrajeras,alfalfa,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,arveja_forrajera,40,130283018868,00,130283018868,00
Región de La Araucanía,lumaco,forrajeras,arvejilla,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,avena_(forrajera)_sola,690,12711375497691,73,11981375497691,00
Región de La Araucanía,lumaco,forrajeras,avena_asociada,50,100,00,100,00
Región de La Araucanía,lumaco,forrajeras,ballica_anual,30,70,00,70,00
Región de La Araucanía,lumaco,forrajeras,ballica_bianual,10,20,00,20,00
Región de La Araucanía,lumaco,forrajeras,ballica_perenne_o_persistente,10,30,00,30,00
Región de La Araucanía,lumaco,forrajeras,betarraga_forrajera,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,cebada_forrajera_(incluye_silo),00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,centeno_forrajero,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,col,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,falaris,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,festuca,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,haba_forrajera,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,maíz_para_silo,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,mezcla_de_forrajeras,20,4154,00,4154,00
Región de La Araucanía,lumaco,forrajeras,mijo,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,nabo_(incluye_silo),00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,pasto_canario,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,pasto_miel,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,pasto_ovillo,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,sorgo,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,raps_forrajero,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,topinambur,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_alejandrino,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_balansa,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_blanco,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_encarnado,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_ladino,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_rosado,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,trébol_subterráneo,00,00,00,00,00
Región de La Araucanía,lumaco,forrajeras,vicia,20,20,00,20,00
Región de La Araucanía,lumaco,forrajeras,otras_forrajeras_anuales,20,130,110,20,00
Región de La Araucanía,lumaco,forrajeras,otras_forrajeras_permanentes,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,total,70,262797197405,00,262797197405,00
Región de La Araucanía,lumaco,cultivos_industriales,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,achicoria,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,alforfón_(trigo_sarraceno),00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,algodón,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,colza,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,curaguilla,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,estevia_(o_stevia),00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,hinojo,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,jojoba,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,linaza,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,lupino_dulce,10,66869545782,00,66869545782,00
Región de La Araucanía,lumaco,cultivos_industriales,lupino_amargo,50,1005,00,1005,00
Región de La Araucanía,lumaco,cultivos_industriales,maní,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,maravilla,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,mimbre,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,mostaza,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,raps_(canola),30,95427651623,00,95427651623,00
Región de La Araucanía,lumaco,cultivos_industriales,remolacha,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,soya,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,tabaco,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,tomate,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,topinambur,00,00,00,00,00
Región de La Araucanía,lumaco,cultivos_industriales,otros_industriales,00,00,00,00,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,total,1060,9389537593979999,506514285714,424439473684,08
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,sin_clasificar,20,08,00,00,08
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,arveja_(grano_seco),130,3405,2205,12,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,chícharo,60,8799999999999999,01,87,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,garbanzo,30,08,00,08,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,lenteja,70,1085,00,1085,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,poroto_(grano_seco),340,149125,108675,4045,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,otras_leguminosas,30,045,02,025,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,mandioca_(yuca),00,00,00,00,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,oca,00,00,00,00,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,papa,980,6314287593980001,367789285714,263639473684,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,papa_nativa,10,05,05,00,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,topinambur,00,00,00,00,00
Región de La Araucanía,lumaco,leguminosas_y_tubérculos,otras_raíces_y_tubérculos,00,00,00,00,00
Región de La Araucanía,lumaco,vides_para_vinificación_y_uvas_pisqueras,total,50,225,225,00,00
Región de La Araucanía,lumaco,vides_para_vinificación_y_uvas_pisqueras,sin_clasificar,00,00,00,00,00
Región de La Araucanía,lumaco,vides_para_vinificación_y_uvas_pisqueras,tintas,50,225,225,00,00
Región de La Araucanía,lumaco,vides_para_vinificación_y_uvas_pisqueras,blancas,00,00,00,00,00
Región de La Araucanía,lumaco,vides_para_vinificación_y_uvas_pisqueras,pisqueras,00,00,00,00,00
Región de La Araucanía,purén,cereales,total,2150,6414313146899,6125,5796813146899,05
Región de La Araucanía,purén,cereales,sin_clasificar,10,05,00,00,05
Región de La Araucanía,purén,cereales,amaranto,00,00,00,00,00
Región de La Araucanía,purén,cereales,arroz,00,00,00,00,00
Región de La Araucanía,purén,cereales,avena_(grano_seco),1630,3359628177783,450,2909628177783,00
Región de La Araucanía,purén,cereales,cebada_cervecera,00,00,00,00,00
Región de La Araucanía,purén,cereales,centeno,00,00,00,00,00
Región de La Araucanía,purén,cereales,chía,00,00,00,00,00
Región de La Araucanía,purén,cereales,maíz,20,075,075,00,00
Región de La Araucanía,purén,cereales,mijo,00,00,00,00,00
Región de La Araucanía,purén,cereales,quinoa,00,00,00,00,00
Región de La Araucanía,purén,cereales,sorgo,00,00,00,00,00
Región de La Araucanía,purén,cereales,trigo_blanco,880,2773684969115,155,2618684969115,00
Región de La Araucanía,purén,cereales,trigo_candeal,160,201,00,201,00
Región de La Araucanía,purén,cereales,triticale,10,17500000001,00,17500000001,00
Región de La Araucanía,purén,cereales,otros_cereales,30,50,00,50,00
Región de La Araucanía,purén,forrajeras,total,1920,6398095981753399,6404,57576959817534,00
Región de La Araucanía,purén,forrajeras,sin_clasificar,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,alfalfa,30,100,100,00,00
Región de La Araucanía,purén,forrajeras,arveja_forrajera,10,10,00,10,00
Región de La Araucanía,purén,forrajeras,arvejilla,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,avena_(forrajera)_sola,1040,36757410744084,2379,34378410744084,00
Región de La Araucanía,purén,forrajeras,avena_asociada,400,1235,30,1205,00
Región de La Araucanía,purén,forrajeras,ballica_anual,40,87,00,87,00
Región de La Araucanía,purén,forrajeras,ballica_bianual,20,135,120,15,00
Región de La Araucanía,purén,forrajeras,ballica_perenne_o_persistente,220,630354907345,10,620354907345,00
Región de La Araucanía,purén,forrajeras,betarraga_forrajera,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,cebada_forrajera_(incluye_silo),00,00,00,00,00
Región de La Araucanía,purén,forrajeras,centeno_forrajero,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,col,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,falaris,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,festuca,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,haba_forrajera,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,lotera_o_alfalfa_chilota,00,00,00,00,00
Región de La Araucanía,purén,forrajeras,maíz_para_silo,00,00,00,00,00
