0,1,2,3,4,5,6,7,8
región_del_biobío,yumbel,flores_de_corte,craspedia_(craspedia_uniflora),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,crisantemo_(chrysanthemum_spp.),1.0,0.001,0.001,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,dalia_(dahlia_spp.),1.0,0.001,0.001,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,escabiosa_(scabiosa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,estatice_(limonium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,flor_de_cera_(chamelaucium_uncin,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,fresia_(freesia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,genciana_(gentiana_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,gerbera_(gerbera_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,girasol_(helianthus_annus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,gladiolo_(gladiolus_spp.),1.0,0.015,0.015,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,hipérico_rojo_(hypericum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,hortensia_(hydrangea_spp.),1.0,0.001,0.001,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,ilusión_(gypsophila_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,jacinto_(hyacinthus_orientalis),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,junco_(cyperus_papyrus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,leucadendro_(leucadendron_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,liatris_(liatris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,lilium_(lilium_spp.),6.0,0.376,0.0,0.376,0.0
región_del_biobío,yumbel,flores_de_corte,lirios_(iris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,lisianto_(lisianthus_spp.),1.0,0.1,0.0,0.1,0.0
región_del_biobío,yumbel,flores_de_corte,milindro_(godetia_multicolor),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,narciso_(narcissus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,ornitogalum_(ornithogalum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,peonía_(paeonia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,protea_(protea_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,ranúnculo_(ranunculus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,reina_luisa_(aster_spp.),1.0,0.04,0.0,0.04,0.0
región_del_biobío,yumbel,flores_de_corte,rosa_(rosa_spp.),15.0,0.03700000000000001,0.033,0.004,0.0
región_del_biobío,yumbel,flores_de_corte,ruscus_(ruscus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,siempreviva_(helichrysum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,tulipán_(tulipa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,vara_de_oro_(solidago_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,vibornio_(viburnum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,viola_(viola_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,zinnia_(zinnia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,flores_de_corte,otras_flores_de_corte_o_follaje,6.0,0.512,0.512,0.0,0.0
región_del_biobío,yumbel,hortalizas,total,435.0,89.09689999999999,79.672225,8.404675000000001,1.02
región_del_biobío,yumbel,hortalizas,sin_clasificar,5.0,1.02,0.0,0.0,1.02
región_del_biobío,yumbel,hortalizas,acelga,53.0,2.192,1.403,0.789,0.0
región_del_biobío,yumbel,hortalizas,achicoria,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,ají,56.0,3.34,3.31,0.03,0.0
región_del_biobío,yumbel,hortalizas,ajo,19.0,0.302,0.293,0.009000000000000001,0.0
región_del_biobío,yumbel,hortalizas,ajo_chilote,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,albahaca,4.0,0.047,0.007,0.04,0.0
región_del_biobío,yumbel,hortalizas,alcachofa,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,alcaparra,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,alcayota,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,apio,32.0,1.237875,0.999,0.238875,0.0
región_del_biobío,yumbel,hortalizas,arveja_verde,13.0,2.742,2.742,0.0,0.0
región_del_biobío,yumbel,hortalizas,berenjena,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,berro,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,betarraga,14.0,0.397,0.392,0.005,0.0
región_del_biobío,yumbel,hortalizas,brócoli,1.0,0.08,0.08,0.0,0.0
región_del_biobío,yumbel,hortalizas,bunching_(consumo),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,caigua,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,camote,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,cebolla,73.0,4.611875,4.583875,0.028,0.0
región_del_biobío,yumbel,hortalizas,cebollín_(incl._baby_y_otros),4.0,0.172,0.102,0.07,0.0
región_del_biobío,yumbel,hortalizas,chalota,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,choclo,20.0,3.501,3.501,0.0,0.0
región_del_biobío,yumbel,hortalizas,choclo_dulce_(maíz_dulce),9.0,1.417,1.417,0.0,0.0
región_del_biobío,yumbel,hortalizas,ciboultte,4.0,0.114,0.062,0.05200000000000001,0.0
región_del_biobío,yumbel,hortalizas,cilantro,58.0,2.754975,1.783,0.971975,0.0
región_del_biobío,yumbel,hortalizas,coliflor,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,endibia,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,espárrago,1.0,0.1,0.1,0.0,0.0
región_del_biobío,yumbel,hortalizas,espinaca,5.0,0.172,0.009000000000000001,0.163,0.0
región_del_biobío,yumbel,hortalizas,haba,10.0,1.079,1.079,0.0,0.0
región_del_biobío,yumbel,hortalizas,huerta_casera_(princ._autoconsum,238.0,14.3104,12.5646,1.7458,0.0
región_del_biobío,yumbel,hortalizas,kale_(o_col_crespa),1.0,0.001,0.0,0.001,0.0
región_del_biobío,yumbel,hortalizas,kohlrabi_(o_colirrábano),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,lechuga,108.0,10.272875,8.277,1.995875,0.0
región_del_biobío,yumbel,hortalizas,locoto_(o_rocoto),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,lufa,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,melón,5.0,0.062,0.061,0.001,0.0
región_del_biobío,yumbel,hortalizas,orégano,1.0,0.003,0.003,0.0,0.0
región_del_biobío,yumbel,hortalizas,pak_choi_(o_bok_choy),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,pepino_dulce,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,pepino_ensalada,7.0,0.3694,0.302,0.0674,0.0
región_del_biobío,yumbel,hortalizas,perejil,23.0,1.360875,1.166,0.194875,0.0
región_del_biobío,yumbel,hortalizas,pimiento_(incl._todos_los_tipos),5.0,0.517875,0.516,0.001875,0.0
región_del_biobío,yumbel,hortalizas,poroto_granado,9.0,4.087,4.087,0.0,0.0
región_del_biobío,yumbel,hortalizas,poroto_verde,69.0,4.646875000000001,4.098875000000001,0.548,0.0
región_del_biobío,yumbel,hortalizas,puerro,5.0,0.211,0.206,0.005,0.0
región_del_biobío,yumbel,hortalizas,rábano_(o_rabanito),3.0,0.013,0.004,0.009000000000000001,0.0
región_del_biobío,yumbel,hortalizas,repollito_de_bruselas,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,repollo,8.0,0.026,0.023,0.003,0.0
región_del_biobío,yumbel,hortalizas,rúcula,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,ruibardo,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,sandía,12.0,4.098,4.098,0.0,0.0
región_del_biobío,yumbel,hortalizas,tomate,149.0,19.761875,18.706875,1.055,0.0
región_del_biobío,yumbel,hortalizas,tomate_cherry_(u_otros_mini),1.0,0.003,0.003,0.0,0.0
región_del_biobío,yumbel,hortalizas,zanahoria,2.0,0.004,0.003,0.001,0.0
región_del_biobío,yumbel,hortalizas,zapallo,39.0,1.991,1.988,0.003,0.0
región_del_biobío,yumbel,hortalizas,zapallo_italiano,17.0,0.408,0.407,0.001,0.0
región_del_biobío,yumbel,hortalizas,otras_hortalizas,3.0,1.65,1.275,0.375,0.0
región_del_biobío,yumbel,hortalizas,champiñón_de_parís_o_común_(agar,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,portobello_(agaricus_bisporus_va,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,shiitake_(lentinula_edodes),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,ostra_(pleurotus_varios),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,trufa_negra_(tuber_melanosporum),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,otros_hongos_y_setas,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,anís,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,azafrán,1.0,0.02,0.02,0.0,0.0
región_del_biobío,yumbel,hortalizas,cedrón,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,comino,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,eneldo,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,hipérico_(o_hierba_de_s._juan),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,jengibre,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,lavanda,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,manzanilla,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,menta,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,romero,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,ruda,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,salvia,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,tomillo,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,toronjil_(o_melisa),0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,hortalizas,otras_plantas_aromáticas_y_medic,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,semilleros,total,3.0,8.9,8.9,0.0,0.0
región_del_biobío,yumbel,semilleros,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,semilleros,"semillas_de_cereal,_leguminosas",3.0,7.9,7.9,0.0,0.0
región_del_biobío,yumbel,semilleros,semillas_de_cultivos_industriale,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,semilleros,semillas_de_hortalizas,0.0,0.0,0.0,0.0,0.0
región_del_biobío,yumbel,semilleros,otras_semillas,1.0,1.0,1.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,total,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,agapanto_(agapanthus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,alelí_(matthiola_incana),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,anémona_(anemone_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,astilbe_(astilbe_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,astromelia_(alstroemeria_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,ave_del_paraíso_(strelitzia_regi,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,azucena_(nerine_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,cala_(zantedeschia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,cebolla_ornamental_(allium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,celosía_(celosia_argentea),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,chinas_(tagetes_erecta),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,cineraria_(senecio_cruentus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,clavel_(dianthus_caryophyllus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,clavelina_(dianthus_barbatus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,craspedia_(craspedia_uniflora),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,crisantemo_(chrysanthemum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,dalia_(dahlia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,escabiosa_(scabiosa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,estatice_(limonium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,flor_de_cera_(chamelaucium_uncin,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,fresia_(freesia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,genciana_(gentiana_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,gerbera_(gerbera_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,girasol_(helianthus_annus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,gladiolo_(gladiolus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,hipérico_rojo_(hypericum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,hortensia_(hydrangea_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,ilusión_(gypsophila_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,jacinto_(hyacinthus_orientalis),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,junco_(cyperus_papyrus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,leucadendro_(leucadendron_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,liatris_(liatris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,lilium_(lilium_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,lirios_(iris_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,lisianto_(lisianthus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,milindro_(godetia_multicolor),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,narciso_(narcissus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,ornitogalum_(ornithogalum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,peonía_(paeonia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,perritos_(antirrhinum_majus),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,protea_(protea_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,ranúnculo_(ranunculus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,reina_luisa_(aster_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,rosa_(rosa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,ruscus_(ruscus_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,siempreviva_(helichrysum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,tulipán_(tulipa_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,vara_de_oro_(solidago_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,vibornio_(viburnum_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,viola_(viola_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,zinnia_(zinnia_spp.),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,flores_de_corte,otras_flores_de_corte_o_follaje,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,total,200.0,27.691192,18.302248,3.882944,5.506
región_del_biobío,alto_biobío,hortalizas,sin_clasificar,3.0,5.506,0.0,0.0,5.506
región_del_biobío,alto_biobío,hortalizas,acelga,6.0,0.053616,0.0532,0.000416,0.0
región_del_biobío,alto_biobío,hortalizas,achicoria,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,ají,5.0,0.5029159999999999,0.0025,0.500416,0.0
región_del_biobío,alto_biobío,hortalizas,ajo,2.0,0.050416,0.050416,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,ajo_chilote,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,albahaca,1.0,0.001,0.001,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,alcachofa,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,alcaparra,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,alcayota,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,apio,5.0,0.05341600000000001,0.05300000000000001,0.000416,0.0
región_del_biobío,alto_biobío,hortalizas,arveja_verde,1.0,0.125,0.125,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,berenjena,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,berro,1.0,0.5,0.5,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,betarraga,2.0,0.050416,0.050416,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,brócoli,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,bunching_(consumo),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,caigua,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,camote,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,cebolla,4.0,1.055,0.505,0.55,0.0
región_del_biobío,alto_biobío,hortalizas,cebollín_(incl._baby_y_otros),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,chalota,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,choclo,1.0,0.002,0.002,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,choclo_dulce_(maíz_dulce),1.0,0.125,0.125,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,ciboultte,1.0,0.001,0.001,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,cilantro,3.0,0.002416,0.002,0.000416,0.0
región_del_biobío,alto_biobío,hortalizas,coliflor,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,endibia,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,espárrago,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,espinaca,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,haba,1.0,0.125,0.125,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,huerta_casera_(princ._autoconsum,185.0,19.1182,16.389,2.7292,0.0
región_del_biobío,alto_biobío,hortalizas,kale_(o_col_crespa),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,kohlrabi_(o_colirrábano),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,lechuga,2.0,0.003,0.003,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,locoto_(o_rocoto),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,lufa,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,melón,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,orégano,1.0,0.003,0.003,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,pak_choi_(o_bok_choy),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,pepino_dulce,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,pepino_ensalada,2.0,0.05200000000000001,0.05200000000000001,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,perejil,1.0,0.001,0.001,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,pimiento_(incl._todos_los_tipos),2.0,0.050416,0.0,0.050416,0.0
región_del_biobío,alto_biobío,hortalizas,poroto_granado,2.0,0.000616,0.0002,0.000416,0.0
región_del_biobío,alto_biobío,hortalizas,poroto_verde,1.0,0.002,0.002,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,puerro,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,rábano_(o_rabanito),1.0,0.001,0.001,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,repollito_de_bruselas,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,repollo,4.0,0.055916,0.055916,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,rúcula,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,ruibardo,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,sandía,1.0,0.0002,0.0002,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,tomate,6.0,0.059616,0.0092,0.050416,0.0
región_del_biobío,alto_biobío,hortalizas,tomate_cherry_(u_otros_mini),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,zanahoria,5.0,0.052616,0.0522,0.000416,0.0
región_del_biobío,alto_biobío,hortalizas,zapallo,5.0,0.130416,0.13,0.000416,0.0
región_del_biobío,alto_biobío,hortalizas,zapallo_italiano,1.0,0.002,0.002,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,otras_hortalizas,2.0,0.006,0.006,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,champiñón_de_parís_o_común_(agar,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,portobello_(agaricus_bisporus_va,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,shiitake_(lentinula_edodes),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,ostra_(pleurotus_varios),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,trufa_negra_(tuber_melanosporum),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,otros_hongos_y_setas,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,anís,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,azafrán,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,cedrón,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,comino,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,eneldo,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,hipérico_(o_hierba_de_s._juan),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,jengibre,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,lavanda,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,manzanilla,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,menta,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,romero,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,ruda,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,salvia,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,tomillo,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,toronjil_(o_melisa),0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,hortalizas,otras_plantas_aromáticas_y_medic,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,semilleros,total,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,semilleros,sin_clasificar,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,semilleros,"semillas_de_cereal,_leguminosas",0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,semilleros,semillas_de_cultivos_industriale,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,semilleros,semillas_de_hortalizas,0.0,0.0,0.0,0.0,0.0
región_del_biobío,alto_biobío,semilleros,otras_semillas,0.0,0.0,0.0,0.0,0.0
región_de_la_araucanía,total_región,flores_de_corte,total,270.0,121.937,102.1885,18.4708,1.2777
región_de_la_araucanía,total_región,flores_de_corte,sin_clasificar,8.0,1.2777,0.0,0.0,1.2777
región_de_la_araucanía,total_región,flores_de_corte,agapanto_(agapanthus_spp.),1.0,0.1,0.0,0.1,0.0
