total_nacional_region,comuna_67,tipo_de_cultivo,especie,numero_total_de_upa8910,superficie_total_de_cultivo_ha,aire_libre_superficie_ha,bajo_cubierta_superficie_ha,sin_clasificar_superficie_ha_11
Región de La Araucanía,Cunco,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región de La Araucanía,Cunco,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Total,271,24.2157776358,18.9406081571,4.8287517241,0.4464177546
Región de La Araucanía,Cunco,Hortalizas,Sin Clasificar,4,0.4464177546,0,0,0.4464177546
Región de La Araucanía,Cunco,Hortalizas,Acelga,9,0.861,0.799,0.062,0
Región de La Araucanía,Cunco,Hortalizas,Achicoria,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Ají,2,0.06000000000000001,0,0.06000000000000001,0
Región de La Araucanía,Cunco,Hortalizas,Ajo,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Ajo chilote,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Albahaca,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Alcachofa,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Alcaparra,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Alcayota,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Apio,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Arveja Verde,5,0.556,0.556,0,0
Región de La Araucanía,Cunco,Hortalizas,Berenjena,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Berro,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Betarraga,5,0.229,0.179,0.05,0
Región de La Araucanía,Cunco,Hortalizas,Brócoli,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Bunching (consumo),0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Caigua,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Camote,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Cebolla,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Chalota,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Choclo,2,0.194,0.194,0,0
Región de La Araucanía,Cunco,Hortalizas,Choclo dulce (maíz dulce),5,0.704,0.704,0,0
Región de La Araucanía,Cunco,Hortalizas,Ciboultte,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Cilantro,3,0.1894604004,0.1394604004,0.05,0
Región de La Araucanía,Cunco,Hortalizas,Coliflor,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Endibia,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Espárrago,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Espinaca,1,0.1,0.1,0,0
Región de La Araucanía,Cunco,Hortalizas,Haba,5,0.3,0.3,0,0
Región de La Araucanía,Cunco,Hortalizas,Huerta casera (princ. autoconsumo),224,10.4428390804,7.6442873563,2.7985517241,0
Región de La Araucanía,Cunco,Hortalizas,Kale (o col crespa),0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Lechuga,15,1.087,0.8154,0.2716,0
Región de La Araucanía,Cunco,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Lufa,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Melón,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Orégano,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Pepino dulce,0,0,0,0,0
Región de La Araucanía,Cunco,Hortalizas,Pepino ensalada,6,0.7318,0,0.7318,0
Región de La Araucanía,Cunco,Hortalizas,Perejil,1,0.001,0.001,0,0
Región de La Araucanía,Cunco,Hortalizas,Pimiento (incl. todos los tipos),1,0.002,0,0.002,0
Región de La Araucanía,Cunco,Hortalizas,Poroto Granado,4,0.13,0.13,0,0
Región de La Araucanía,Cunco,Hortalizas,Poroto Verde,5,0.409,0.409,0,0
Región de La Araucanía,Cunco,Hortalizas,Puerro,8,0.8174604004,0.8174604004,0,0
