0,1,2,3,4,5,6,7,8,9,10
total_nacional_región,"comuna6,_7",especie,total,total,total,total,total,total,total,total
total_nacional_región,"comuna6,_7",especie,"número_de_upa8,9",superficie_(ha),superficie_(ha),superficie_(ha),superficie_(ha),estado_desarrollo_(ha),estado_desarrollo_(ha),estado_desarrollo_(ha)
total_nacional_región,"comuna6,_7",especie,"número_de_upa8,9",superficie_(ha),en_riego,en_secano,sin_clasificar_10,en_formación_11,en_producción_12,sin_clasificar_10
región_de_valparaíso,santa_maría,ciruelo_japonés,3.0,26.05,26.05,0.0,0.0,0.0,26.05,0.0
región_de_valparaíso,santa_maría,clementina,2.0,56.86,56.86,0.0,0.0,4.11,52.75,0.0
región_de_valparaíso,santa_maría,damasco,1.0,1.87,1.87,0.0,0.0,0.0,1.87,0.0
región_de_valparaíso,santa_maría,duraznero_(consumo_fresco),17.0,88.45,88.45,0.0,0.0,20.2,68.25,0.0
región_de_valparaíso,santa_maría,duraznero_(tipo_conservero),20.0,83.372,83.372,0.0,0.0,2.54,80.8320383037,0.0
región_de_valparaíso,santa_maría,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,higuera,1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_de_valparaíso,santa_maría,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,limonero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,mandarina,5.0,86.57000000000001,86.57000000000001,0.0,0.0,25.2,61.37,0.0
región_de_valparaíso,santa_maría,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,naranjo,1.0,1.5,1.5,0.0,0.0,0.0,1.5,0.0
región_de_valparaíso,santa_maría,nectarino,4.0,40.12000000000001,40.12000000000001,0.0,0.0,0.0,40.12000000000001,0.0
región_de_valparaíso,santa_maría,nogal,31.0,287.744,287.744,0.0,0.0,3.9,283.8439586249,0.0
región_de_valparaíso,santa_maría,olivo,44.0,96.39,95.89,0.5,0.0,1.0,95.39,0.0
región_de_valparaíso,santa_maría,palto,3.0,23.0,23.0,0.0,0.0,3.0,20.0,0.0
región_de_valparaíso,santa_maría,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,pera,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
región_de_valparaíso,santa_maría,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,tuna,4.0,4.7,4.7,0.0,0.0,0.0,4.7,0.0
región_de_valparaíso,santa_maría,uva_de_mesa,118.0,1862.1448,1862.1448,0.0,0.0,424.0288669113,1438.1160155999,0.0
región_de_valparaíso,santa_maría,otros_frutales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,santa_maría,quinta_frutal,7.0,4.9,3.9,1.0,0.0,1.0,2.9,1.0
región_de_valparaíso,quilpué,total,30.0,169.313,169.263,0.05,0.0,5.603,163.71,0.0
región_de_valparaíso,quilpué,sin_clasificar,5.0,5.05,5.05,0.0,0.0,0.8,4.25,0.0
región_de_valparaíso,quilpué,almendro,5.0,1.753,1.753,0.0,0.0,1.503,0.25,0.0
región_de_valparaíso,quilpué,berries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,cerezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,damasco,1.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0
región_de_valparaíso,quilpué,duraznero_(consumo_fresco),3.0,0.52,0.52,0.0,0.0,0.0,0.52,0.0
región_de_valparaíso,quilpué,duraznero_(tipo_conservero),1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_de_valparaíso,quilpué,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,limonero,3.0,0.35,0.35,0.0,0.0,0.05,0.3,0.0
región_de_valparaíso,quilpué,mandarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,membrillo,1.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0
región_de_valparaíso,quilpué,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,naranjo,2.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0
región_de_valparaíso,quilpué,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,nogal,9.0,47.125,47.125,0.0,0.0,0.55,46.575,0.0
región_de_valparaíso,quilpué,olivo,5.0,97.125,97.125,0.0,0.0,1.1,96.025,0.0
región_de_valparaíso,quilpué,palto,4.0,6.625,6.625,0.0,0.0,1.5,5.125,0.0
región_de_valparaíso,quilpué,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,pera,1.0,0.025,0.025,0.0,0.0,0.0,0.025,0.0
región_de_valparaíso,quilpué,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,tuna,4.0,6.95,6.9,0.05,0.0,0.0,6.95,0.0
región_de_valparaíso,quilpué,uva_de_mesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,quilpué,otros_frutales,1.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
región_de_valparaíso,quilpué,quinta_frutal,4.0,3.35,3.35,0.0,0.0,0.0,3.35,0.0
región_de_valparaíso,limache,total,56.0,538.35,538.35,0.0,0.0,78.525,459.825,0.0
región_de_valparaíso,limache,sin_clasificar,2.0,1.8,1.8,0.0,0.0,0.0,1.8,0.0
región_de_valparaíso,limache,almendro,2.0,37.8,37.8,0.0,0.0,0.0,37.8,0.0
región_de_valparaíso,limache,berries,1.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0
región_de_valparaíso,limache,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,cerezo,2.0,12.0,12.0,0.0,0.0,3.0,9.0,0.0
región_de_valparaíso,limache,chirimoyo,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0
región_de_valparaíso,limache,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,duraznero_(consumo_fresco),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,duraznero_(tipo_conservero),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,limonero,20.0,144.9,144.9,0.0,0.0,16.4,128.5,0.0
región_de_valparaíso,limache,mandarina,4.0,29.5,29.5,0.0,0.0,3.0,26.5,0.0
región_de_valparaíso,limache,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,naranjo,6.0,76.6,76.6,0.0,0.0,20.0,56.6,0.0
región_de_valparaíso,limache,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,nogal,16.0,73.6,73.6,0.0,0.0,9.8,63.8,0.0
región_de_valparaíso,limache,olivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,palto,15.0,150.05,150.05,0.0,0.0,26.325,123.725,0.0
región_de_valparaíso,limache,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,pera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,uva_de_mesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,limache,otros_frutales,2.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0
región_de_valparaíso,limache,quinta_frutal,3.0,3.9,3.9,0.0,0.0,0.0,3.9,0.0
región_de_valparaíso,olmué,total,52.0,281.2302,271.7302,9.5,0.0,22.58,258.65,0.0
región_de_valparaíso,olmué,sin_clasificar,4.0,3.5,3.5,0.0,0.0,0.0,3.5,0.0
región_de_valparaíso,olmué,almendro,3.0,22.3,22.3,0.0,0.0,0.0,22.3,0.0
región_de_valparaíso,olmué,berries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,cerezo,3.0,4.3001,4.3001,0.0,0.0,0.0,4.3,0.0
región_de_valparaíso,olmué,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,duraznero_(consumo_fresco),1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
región_de_valparaíso,olmué,duraznero_(tipo_conservero),3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
región_de_valparaíso,olmué,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,kiwi,3.0,52.4,52.4,0.0,0.0,0.0,52.4,0.0
región_de_valparaíso,olmué,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,limonero,23.0,52.27,50.77,1.5,0.0,16.43,35.84,0.0
región_de_valparaíso,olmué,mandarina,1.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0
región_de_valparaíso,olmué,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,naranjo,3.0,28.1,28.1,0.0,0.0,0.0,28.1,0.0
región_de_valparaíso,olmué,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,nogal,5.0,7.6,7.6,0.0,0.0,0.0,7.6,0.0
región_de_valparaíso,olmué,olivo,3.0,8.8,2.3,6.5,0.0,2.3,6.5,0.0
región_de_valparaíso,olmué,palto,18.0,40.78,39.28,1.5,0.0,3.1,37.68,0.0
región_de_valparaíso,olmué,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,pera,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
región_de_valparaíso,olmué,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,pomelo,1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_de_valparaíso,olmué,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,olmué,tuna,3.0,8.3001,8.3001,0.0,0.0,0.0,8.3,0.0
región_de_valparaíso,olmué,uva_de_mesa,1.0,13.2,13.2,0.0,0.0,0.0,13.2,0.0
región_de_valparaíso,olmué,otros_frutales,1.0,9.3,9.3,0.0,0.0,0.0,9.3,0.0
región_de_valparaíso,olmué,quinta_frutal,19.0,8.28,8.28,0.0,0.0,0.75,7.529999999999999,0.0
región_de_valparaíso,villa_alemana,total,12.0,17.05,10.05,7.0,0.0,3.15,13.4,0.5
región_de_valparaíso,villa_alemana,sin_clasificar,2.0,1.5,1.0,0.5,0.0,0.0,1.0,0.5
región_de_valparaíso,villa_alemana,almendro,1.0,6.5,0.0,6.5,0.0,0.0,6.5,0.0
región_de_valparaíso,villa_alemana,berries,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
región_de_valparaíso,villa_alemana,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,cerezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,duraznero_(consumo_fresco),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,duraznero_(tipo_conservero),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,limonero,2.0,0.75,0.75,0.0,0.0,0.4,0.35,0.0
región_de_valparaíso,villa_alemana,mandarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,naranjo,1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_de_valparaíso,villa_alemana,nectarino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,nogal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,olivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,palto,5.0,5.7,5.7,0.0,0.0,2.75,2.95,0.0
región_de_valparaíso,villa_alemana,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,pera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,pistacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,pomelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,tuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,uva_de_mesa,1.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
región_de_valparaíso,villa_alemana,otros_frutales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_de_valparaíso,villa_alemana,quinta_frutal,3.0,1.9,1.9,0.0,0.0,0.0,1.9,0.0
región_metropolitana_de_santiago,total_región,total,2258.0,58017.8178,57526.2678,474.98,16.57,8580.679,49075.9890000001,361.15
región_metropolitana_de_santiago,total_región,sin_clasificar,107.0,479.9941,117.9941,362.0,0.0,25.7145819656,94.2794535079,360.0
región_metropolitana_de_santiago,total_región,almendro,211.0,3354.2101,3354.2101,0.0,0.0,380.34,2973.87,0.0
región_metropolitana_de_santiago,total_región,berries,394.0,1172.0,1171.5,0.5,0.0,373.625,798.375,0.0
región_metropolitana_de_santiago,total_región,avellano_europeo,1.0,1.93,1.93,0.0,0.0,0.0,1.93,0.0
región_metropolitana_de_santiago,total_región,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,total_región,cerezo,228.0,4818.1791,4818.1791,0.0,0.0,1866.3591022444,2951.82,0.0
región_metropolitana_de_santiago,total_región,chirimoyo,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
región_metropolitana_de_santiago,total_región,ciruelo_europeo,134.0,2897.28,2885.28,12.0,0.0,89.6,2807.6800000001,0.0
región_metropolitana_de_santiago,total_región,ciruelo_japonés,50.0,844.8699,844.8699,0.0,0.0,19.8,825.07,0.0
región_metropolitana_de_santiago,total_región,clementina,15.0,190.33,190.33,0.0,0.0,77.1,113.23,0.0
región_metropolitana_de_santiago,total_región,damasco,34.0,131.0414,131.0414,0.0,0.0,18.67,112.37145,0.0
región_metropolitana_de_santiago,total_región,duraznero_(consumo_fresco),66.0,616.73,613.73,3.0,0.0,29.31,587.42,0.0
región_metropolitana_de_santiago,total_región,duraznero_(tipo_conservero),59.0,529.26,529.26,0.0,0.0,8.55,520.71,0.0
región_metropolitana_de_santiago,total_región,granado,4.0,3.03,3.03,0.0,0.0,0.0,3.03,0.0
región_metropolitana_de_santiago,total_región,higuera,14.0,33.435,33.435,0.0,0.0,5.0,28.435,0.0
región_metropolitana_de_santiago,total_región,kiwi,20.0,321.68,315.09,0.0,6.59,0.0,321.68,0.0
región_metropolitana_de_santiago,total_región,lima_(o_limón_sutil),4.0,3.27,3.27,0.0,0.0,2.01,1.26,0.0
región_metropolitana_de_santiago,total_región,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,total_región,limonero,411.0,4064.333,4061.333,3.0,0.0,832.71,3231.623,0.0
región_metropolitana_de_santiago,total_región,mandarina,55.0,1262.9999,1262.9999,0.0,0.0,364.59,898.41,0.0
región_metropolitana_de_santiago,total_región,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,total_región,manzana,27.0,75.988,75.988,0.0,0.0,0.51,75.478,0.0
región_metropolitana_de_santiago,total_región,membrillo,11.0,55.937,55.937,0.0,0.0,0.0,55.937,0.0
región_metropolitana_de_santiago,total_región,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,total_región,naranjo,201.0,2566.37,2556.17,10.2,0.0,453.68,2112.69,0.0
región_metropolitana_de_santiago,total_región,nectarino,58.0,1092.5427,1070.7127,21.03,0.8,209.9,882.6428070176,0.0
región_metropolitana_de_santiago,total_región,nogal,627.0,16057.7576,16035.4976,16.0,6.26,1589.72631579,14468.0312894745,0.0
región_metropolitana_de_santiago,total_región,olivo,42.0,4967.139999999999,4966.49,0.65,0.0,176.25,4790.89,0.0
región_metropolitana_de_santiago,total_región,palto,361.0,4229.791,4223.791,6.0,0.0,756.465,3473.326,0.0
región_metropolitana_de_santiago,total_región,papayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,total_región,pera,31.0,436.381,433.191,2.0,1.19,16.0,420.381,0.0
región_metropolitana_de_santiago,total_región,pistacho,16.0,91.6,91.6,0.0,0.0,59.45,32.15,0.0
región_metropolitana_de_santiago,total_región,pomelo,19.0,107.8,107.8,0.0,0.0,11.9,95.9,0.0
región_metropolitana_de_santiago,total_región,rosa_mosqueta_(cultivada),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,total_región,tuna,63.0,463.93,428.33,35.6,0.0,77.57,386.36,0.0
región_metropolitana_de_santiago,total_región,uva_de_mesa,159.0,6929.821999999999,6927.592,0.5,1.73,1109.13,5820.692,0.0
región_metropolitana_de_santiago,total_región,otros_frutales,26.0,126.981,126.981,0.0,0.0,11.0,115.981,0.0
región_metropolitana_de_santiago,total_región,quinta_frutal,198.0,89.205,86.705,2.5,0.0,15.719,72.336,1.15
región_metropolitana_de_santiago,independencia,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,sin_clasificar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,almendro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,berries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,avellano_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,castaño,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,cerezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,chirimoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,ciruelo_europeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,ciruelo_japonés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,clementina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,damasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,duraznero_(consumo_fresco),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,duraznero_(tipo_conservero),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,granado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,higuera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,kiwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,lima_(o_limón_sutil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,limón_de_pica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,limonero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,mandarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,manzana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,membrillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,"moras,_murta_y_zarzaparrila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
región_metropolitana_de_santiago,independencia,naranjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
